ticker,LIQDQ US Equity
2018-09-26,0.0
2018-09-27,-29.4118
2018-09-28,8.3333
2018-10-01,30.7692
2018-10-02,5.8824
2018-10-03,6.6667
2018-10-05,-24.4792
2018-10-10,-31.0345
2018-10-11,50.0
2018-10-16,0.0
2018-10-17,-33.3333
2018-10-18,40.0
2018-10-19,28.5714
2018-10-22,-25.0
2018-10-23,0.0
2018-10-24,-25.9259
2018-10-25,0.0
2018-10-26,0.0
2018-10-29,70.0
2018-10-31,0.0
2018-11-01,0.0
2018-11-02,-41.1765
2018-11-05,100.0
2018-11-06,-1.5
2018-11-07,-13.7056
2018-11-08,17.647100000000002
2018-11-09,0.0
2018-11-12,-15.0
2018-11-14,0.0
2018-11-15,14.7059
2018-11-19,-12.8205
2018-11-21,-5.8824
2018-11-23,-6.25
2018-11-27,-28.6667
2018-11-29,2.8037
2018-12-03,9.0909
2018-12-04,-8.3333
2018-12-06,27.2727
2018-12-10,-21.4286
2018-12-13,18.1818
2018-12-19,-7.6923
2018-12-20,16.6667
2018-12-21,-14.2857
2018-12-24,0.0
2018-12-26,0.0
2018-12-27,12.5
2018-12-28,-11.1111
2018-12-31,0.0
2019-01-02,25.0
2019-01-07,13.3333
2019-01-08,-29.4118
2019-01-09,141.6667
2019-01-11,-48.2759
2019-01-15,0.0
2019-01-17,100.0
2019-01-23,-33.3333
2019-01-25,-25.0
2019-01-30,50.0
2019-01-31,33.3333
2019-02-04,46.6667
2019-02-05,-9.0909
2019-02-08,-45.0
2019-02-13,9.0909
2019-02-19,11.4583
2019-02-22,-10.2804
2019-02-25,0.0
2019-02-26,-4.1667
2019-02-28,-13.0435
2019-03-01,0.0
2019-03-04,-25.0
2019-03-07,53.3333
2019-03-11,-13.0435
2019-03-18,-25.0
2019-03-19,100.0
2019-03-20,0.0
2019-03-21,-50.0
2019-03-22,0.0
2019-03-25,0.0
2019-03-26,0.0
2019-03-27,0.0
2019-03-28,0.0
2019-03-29,0.0
2019-04-01,0.0
2019-04-03,0.0
2019-04-04,1.6667
2019-04-09,-1.6393
2019-04-12,-6.6667
2019-04-22,64.2857
2019-04-24,-13.0435
2019-04-29,0.0
2019-04-30,0.0
2019-05-02,0.0
2019-05-03,0.0
2019-05-09,0.0
2019-05-14,2.25
2019-05-15,0.0
2019-05-20,-2.2005
2019-05-21,0.0
2019-05-24,0.0
2019-05-28,0.0
2019-05-29,13.5
2019-05-31,-11.8943
2019-06-04,0.0
2019-06-06,0.0
2019-06-07,0.0
2019-06-11,0.0
2019-06-12,0.0
2019-06-17,0.0
2019-06-18,45.0
2019-06-19,-15.5172
2019-06-20,-18.3673
2019-06-21,0.0
2019-06-24,11.25
2019-07-01,-10.1124
2019-07-03,0.0
2019-07-09,-10.0
2019-07-10,-16.6667
2019-07-19,26.6667
2019-07-22,-21.0526
2019-07-26,0.0
2019-07-29,0.0
2019-07-30,0.0
2019-08-02,26.6667
2019-08-05,5.2632
2019-08-06,-15.0
2019-08-08,35.2941
2019-08-12,-34.7826
2019-08-15,0.0
2019-08-19,0.0
2019-08-20,0.0
2019-08-27,0.0
2019-08-28,0.0
2019-08-30,0.0
2019-09-03,0.0
2019-09-05,26.6667
2019-09-06,-21.0526
2019-09-11,0.0
2019-09-16,21.3333
2019-09-17,-15.3846
2019-09-18,-2.5974
2019-09-19,-6.6667
2019-09-20,0.0
2019-10-03,7.1429
2019-10-08,-6.6667
2019-10-11,0.0
2019-10-15,16.0
2019-10-16,-23.0296
2019-10-18,-12.0
2019-10-21,4.5455
2019-10-22,-4.3478
2019-10-23,36.3636
2019-10-28,-26.6667
2019-10-29,27.2727
2019-11-01,-28.5714
2019-11-04,0.0
2019-11-05,0.0
2019-11-07,5.0
2019-11-11,-4.7619
2019-11-12,0.0
2019-11-13,0.0
2019-11-14,0.0
2019-11-15,0.0
2019-11-18,0.0
2019-11-22,0.0
2019-11-25,5.0
2019-11-26,42.8571
2019-11-27,-33.3333
2019-12-02,0.0
2019-12-03,50.0
2019-12-05,-33.3333
2019-12-06,5.0
2019-12-09,61.9048
2019-12-10,-17.647100000000002
2019-12-11,0.0
2019-12-12,7.1429
2019-12-16,0.0
2019-12-17,6.6667
2019-12-18,6.25
2019-12-19,-11.7647
2019-12-23,0.0
2019-12-24,0.0
2019-12-26,3.3333
2019-12-27,-3.2258
2019-12-30,0.0
2019-12-31,0.0
2020-01-08,0.0
2020-01-09,6.6667
2020-01-10,0.0
2020-01-14,0.5
2020-01-15,2.6119
2020-01-16,3.0303
2020-01-17,-5.8824
2020-01-21,-6.25
2020-01-22,5.0667
2020-01-23,-4.8223
2020-01-24,0.0
2020-01-27,0.0
2020-01-28,6.6667
2020-01-29,-6.25
2020-02-03,-6.6667
2020-02-04,3.5714
2020-02-05,3.4483
2020-02-06,-5.3333
2020-02-10,-1.4085
2020-02-12,0.0
2020-02-18,0.0
2020-02-20,14.2857
2020-02-21,0.0
2020-02-24,0.0
2020-02-25,-6.25
2020-02-26,-6.6667
2020-02-27,7.1429
2020-03-03,6.6667
2020-03-04,3.125
2020-03-05,-9.0909
2020-03-06,6.6667
2020-03-09,-6.25
2020-03-10,-6.6667
2020-03-16,-7.1429
2020-03-18,-15.3846
2020-03-19,-9.0909
2020-03-20,5.0
2020-03-23,-4.7619
2020-03-26,0.0
2020-03-27,0.0
2020-03-30,0.0
2020-04-01,70.0
2020-04-02,-41.1765
2020-04-03,20.0
2020-04-06,-8.3333
2020-04-07,6.8182
2020-04-08,2.1277
2020-04-13,-16.6667
2020-04-14,5.0
2020-04-15,-4.7619
2020-04-16,10.0
2020-04-17,0.0
2020-04-20,18.1818
2020-04-22,7.6923
2020-04-23,-7.1429
2020-04-28,7.6923
2020-04-29,39.2857
2020-04-30,-14.1026
2020-05-01,-16.4179
2020-05-04,28.5714
2020-05-07,100.0
2020-05-08,-30.5556
2020-05-11,-44.0
2020-05-12,7.1429
2020-05-14,-6.6667
2020-05-15,0.0
2020-05-18,64.2857
2020-05-20,-26.087
2020-05-21,-11.7647
2020-05-22,-6.6667
2020-05-26,7.1429
2020-05-27,23.3333
2020-05-28,-4.0541
2020-05-29,-26.7606
2020-06-01,0.0
2020-06-02,15.3846
2020-06-03,33.3333
2020-06-04,-15.0
2020-06-05,5.8824
2020-06-08,11.1111
2020-06-10,-10.0
2020-06-12,-5.5556
2020-06-15,35.2941
2020-06-16,-21.7391
2020-06-17,13.8889
2020-06-18,-12.1951
2020-06-19,-5.5556
2020-06-22,-17.647100000000002
2020-06-23,42.8571
2020-06-26,-25.0
2020-06-29,0.0
2020-06-30,26.6667
2020-07-01,-15.7895
2020-07-06,6.25
2020-07-07,0.0
2020-07-08,-5.8824
2020-07-13,25.0
2020-07-14,-10.0
2020-07-15,5.5556
2020-07-16,5.2632
2020-07-20,-5.0
2020-07-21,5.2632
2020-07-23,50.0
2020-07-24,8.3333
2020-07-27,-38.4615
2020-07-28,0.0
2020-07-29,25.0
2020-07-30,24.0
2020-07-31,-3.2258
