ticker,AWWI US Equity
2013-03-07,-1.3158
2013-03-11,-16.6667
2013-03-21,-1.6
2013-03-22,0.0
2013-03-25,-80.4878
2013-03-26,8.3333
2013-04-04,238.4615
2013-04-05,0.0
2013-04-09,-2.2727
2013-04-15,-22.093
2013-05-02,-52.2388
2013-05-03,6.25
2013-05-22,2.9412000000000003
2013-05-24,0.0
2013-05-29,0.0
2013-06-11,-2.8571
2013-06-14,2.9412000000000003
2013-06-18,77.1429
2013-06-25,-53.2258
2013-07-01,0.0
2013-07-10,0.0
2013-07-19,0.0
2013-08-08,0.0
2013-10-01,0.0
2013-10-15,0.0
2013-12-05,-65.5172
2013-12-20,0.0
2014-01-07,10.0
2014-01-28,0.0
2014-02-20,72.7273
2014-02-26,68.4211
2014-03-03,-25.0
2014-04-03,8.3333
2014-04-17,0.0
2014-04-21,0.0
2014-04-24,0.0
2014-05-07,126.9231
2014-05-20,0.0
2014-06-16,-54.2373
2014-06-18,0.0
2014-07-07,0.0
2014-07-10,-3.7037
2014-08-11,0.0
2014-08-22,42.3077
2014-09-17,283.7838
2014-09-18,-9.8592
2014-09-19,-18.75
2014-09-22,35.5769
2014-09-23,0.0
2014-09-26,-29.7872
2014-09-30,-19.1919
2014-10-03,3.75
2014-10-06,63.8554
2014-10-07,-5.8824
2014-10-08,50.0
2014-10-09,-25.0
2014-10-10,-22.2222
2014-10-13,-14.2857
2014-10-14,-16.6667
2014-10-15,0.0
2014-10-16,40.0
2014-10-17,-7.1429
2014-10-21,-7.6923
2014-10-23,0.0
2014-10-24,0.0
2014-10-27,0.0
2014-10-28,8.3333
2014-11-03,-44.2308
2014-11-05,6.8966
2014-11-06,114.5161
2014-11-07,-8.2707
2014-11-10,-21.3115
2014-11-11,0.0
2014-11-12,0.0
2014-11-13,0.0
2014-11-14,0.0
2014-11-17,0.0
2014-11-18,0.0
2014-11-19,0.0
2014-11-24,16.6667
2014-11-25,-5.3571
2014-11-26,3.7736
2014-12-02,-12.7273
2014-12-05,0.0
2014-12-08,0.0
2014-12-09,16.6667
2014-12-15,-41.0714
2014-12-17,0.0
2014-12-23,0.0
2014-12-30,0.0
2015-01-07,0.0
2015-01-09,9.0909
2015-01-12,11.1111
2015-01-13,0.0
2015-02-02,-10.0
2015-02-06,0.0
2015-02-12,0.0
2015-02-13,1.3889
2015-02-17,1.3699
2015-02-18,-10.8108
2015-03-12,-24.2424
2015-03-20,12.0
2015-04-06,-25.0
2015-04-07,0.0
2015-04-20,-19.0476
2015-04-30,-5.8824
2015-05-04,68.75
2015-05-11,-16.6667
2015-05-19,6.6667
2015-06-01,193.75
2015-06-08,-65.9574
2015-06-09,66.6667
2015-06-11,10.0
2015-06-15,-9.0909
2015-06-22,-20.0
2015-06-30,0.0
2015-07-16,0.0
2015-07-17,0.0
2015-07-29,-21.875
2015-07-31,28.0
2015-08-11,25.0
2015-08-20,-37.5
2015-08-31,0.0
2015-09-08,0.0
2015-09-15,0.0
2015-09-21,-16.0
2015-09-22,0.0
2015-12-07,0.0
2015-12-10,0.0
2015-12-28,38.0952
2016-01-05,-27.5862
2016-03-02,2.3810000000000002
2016-04-06,4.6512
2016-04-14,0.0
2016-04-20,-6.6667
2016-04-27,-23.8095
2016-04-29,0.0
2016-05-25,-9.375
2016-06-01,0.0
2016-06-03,0.0
2016-08-12,0.0
2016-08-15,0.0
2016-10-10,0.0
2016-11-07,0.0
2016-11-08,0.0
2016-12-06,0.0
2016-12-29,0.0
2017-02-28,86.2069
2017-03-01,0.0
2017-04-07,-55.5556
2017-04-12,0.0
2017-05-26,0.0
2017-06-05,0.0
2017-07-28,1626.6667
2017-07-31,-34.3629
2017-08-01,17.647100000000002
2017-08-02,-17.5
2017-08-03,-16.6667
2017-08-04,-34.5455
2017-08-07,-27.7778
2017-08-08,-7.6923
2017-08-09,22.9167
2017-08-10,22.0339
2017-08-11,0.0
2017-08-14,-38.8889
2017-08-15,15.9091
2017-08-16,-4.3137
2017-08-17,-1.6393
2017-08-18,16.6667
2017-08-21,71.4286
2017-08-22,-25.0
2017-08-23,-37.7778
2017-08-24,0.0
2017-08-25,0.0
2017-08-28,0.0
2017-08-29,-8.9286
2017-08-30,-1.9607999999999999
2017-08-31,-30.0
2017-09-08,0.0
2017-09-12,14.2857
2017-09-13,-7.5
2017-09-15,0.0
2017-09-19,-2.7027
2017-09-21,14.5833
2017-09-22,-15.1515
2017-09-27,0.0
2017-09-28,0.0
2017-10-04,-2.8571
2017-10-06,0.0
2017-10-13,0.0
2017-10-16,-26.4706
2017-10-17,16.0
2017-10-24,-13.7931
2017-10-26,0.0
2017-10-27,10.0
2017-11-03,-6.5455
2017-11-16,-22.179
2017-11-22,0.0
2017-11-29,135.0
2017-12-01,-40.4255
2017-12-07,-21.4286
2017-12-14,0.9091
2017-12-15,-0.9009
2017-12-18,27.2727
2017-12-19,35.7143
2017-12-27,-21.0526
2017-12-29,26.6667
2018-01-02,39.4737
2018-01-05,0.0
2018-01-09,-39.6226
2018-01-11,-3.125
2018-01-12,0.0
2018-01-18,0.6452
2018-01-22,-0.641
2018-01-24,17.7419
2018-01-29,-15.0685
2018-02-07,0.0
2018-02-09,0.0
2018-02-15,3.2258
2018-02-16,87.5
2018-02-20,-46.6667
2018-02-22,0.0
2018-02-23,28.125
2018-02-28,36.8293
2018-03-05,-62.5668
2018-03-26,158.0952
2018-04-04,-42.8044
2018-04-10,55.1613
2018-04-18,-35.5509
2018-04-24,54.8387
2018-04-26,0.0
2018-05-02,0.0
2018-05-03,-31.875
2018-05-10,-5.1988
2018-05-23,0.0
2018-06-04,0.0
2018-06-05,0.0
2018-06-08,0.0
2018-06-13,38.3871
2018-07-30,-27.7389
2018-07-31,-93.5484
2018-08-28,700.0
2018-09-21,1.875
2018-09-24,-1.8405
2018-10-03,0.0
2018-10-11,0.0
2018-10-24,0.0
2018-11-27,-31.25
2018-12-11,-34.5455
2018-12-20,13.1944
2019-01-07,-14.1104
2019-01-17,-14.2857
2019-01-18,-33.3333
2019-01-23,75.0
2019-03-14,185.7143
2019-03-18,-55.0
2019-03-22,566.6667
2019-03-25,51.6667
2019-03-26,3.2967
2019-03-27,1.0638
2019-03-28,-5.2632
2019-04-01,-33.5556
2019-04-02,50.5017
2019-04-03,-5.5556
2019-04-08,-85.8824
2019-04-10,25.0
2019-04-18,0.0
2019-04-22,0.0
2019-04-24,200.0
2019-04-25,0.0
2019-04-29,-66.6667
2019-05-07,13.3333
2019-05-09,135.2941
2019-05-14,-55.0
2019-06-05,0.0
2019-06-10,94.4444
2019-06-28,-45.7143
2019-07-15,5.2632
2019-07-18,-5.0
2019-07-19,110.5263
2019-07-22,2.5
2019-07-23,58.5366
2019-07-24,-43.0769
2019-07-31,-32.4324
2019-08-01,200.0
2019-08-02,-25.3333
2019-08-05,0.0
2019-08-06,25.0
2019-08-23,-28.5714
2019-09-03,-4.0
2019-09-04,77.0833
2019-09-05,-10.5882
2019-09-09,-7.8947
2019-09-10,74.2857
2019-09-11,-40.9836
2019-09-16,2.7778
2019-09-17,8.1081
2019-09-19,0.0
2019-09-20,0.0
2019-09-23,0.0
2019-09-27,46.25
2019-09-30,-12.8205
2019-10-01,-2.9412000000000003
2019-10-04,-24.2424
2019-10-09,26.6667
2019-10-16,-1.0526
2019-10-17,-20.2128
2019-10-18,-4.0
2019-10-21,-6.9444
2019-10-25,1.4925
2019-10-31,-1.4706000000000001
2019-11-06,-2.9851
2019-11-08,0.0
2019-11-25,0.0
2019-12-09,80.0
2019-12-10,-28.2051
2019-12-11,-5.9524
2019-12-13,-5.0633
2019-12-16,0.0
2019-12-17,6.6667
2019-12-20,10.0
2019-12-23,-1.1364
2019-12-24,0.1149
2019-12-30,-0.1148
2019-12-31,20.6897
2020-01-02,-61.9048
2020-01-08,0.0
2020-01-22,0.0
2020-01-27,100.0
2020-01-28,-51.25
2020-02-03,-7.6923
2020-02-06,119.4444
2020-02-07,-41.3291
2020-02-13,44.5523
2020-02-19,-7.4179
2020-02-21,-3.2726
2020-03-10,-6.6667
2020-03-12,-26.7857
2020-03-17,28.0488
2020-03-19,-23.8095
2020-03-30,-37.5
2020-03-31,-12.0
2020-04-01,0.0
2020-04-13,0.0
2020-04-30,-9.0909
2020-05-05,0.0
2020-05-07,0.0
2020-05-11,100.0
2020-05-12,-62.5
2020-05-19,0.0
2020-05-20,166.6667
2020-05-27,-62.5
2020-06-03,6.6667
2020-06-23,162.5
2020-06-25,-4.7619
2020-06-30,75.0
2020-07-02,-42.8571
2020-07-13,-55.0
2020-07-14,230.5556
2020-07-16,-66.3866
2020-07-22,15.0
