ticker,field,value,exchange
PMCS UW Equity,INDUSTRY_SECTOR,Technology,UW
PNC UN Equity,INDUSTRY_SECTOR,Financial,UN
PNR UN Equity,INDUSTRY_SECTOR,Industrial,UN
PNW UN Equity,INDUSTRY_SECTOR,Utilities,UN
POM UN Equity,INDUSTRY_SECTOR,Utilities,UN
POM US Equity,INDUSTRY_SECTOR,Utilities,US
POOL UW Equity,INDUSTRY_SECTOR,"Consumer, Cyclical",UW
PPG UN Equity,INDUSTRY_SECTOR,Basic Materials,UN
PPL UN Equity,INDUSTRY_SECTOR,Utilities,UN
PRGO UN Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical",UN
PRGO UW Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical",UW
PRSP UN Equity,INDUSTRY_SECTOR,Technology,UN
PRU UN Equity,INDUSTRY_SECTOR,Financial,UN
PSA UN Equity,INDUSTRY_SECTOR,Financial,UN
PSX UN Equity,INDUSTRY_SECTOR,Energy,UN
PTC UQ Equity,INDUSTRY_SECTOR,Technology,UQ
PTC UW Equity,INDUSTRY_SECTOR,Technology,UW
PTV UN Equity,INDUSTRY_SECTOR,Industrial,UN
PVH UN Equity,INDUSTRY_SECTOR,"Consumer, Cyclical",UN
PVN UN Equity,INDUSTRY_SECTOR,Financial,UN
PWER UQ Equity,INDUSTRY_SECTOR,Industrial,UQ
PWR UN Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical",UN
PX UN Equity,INDUSTRY_SECTOR,Basic Materials,UN
PXD UN Equity,INDUSTRY_SECTOR,Energy,UN
PYPL UW Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical",UW
QCOM UQ Equity,INDUSTRY_SECTOR,Technology,UQ
QCOM UW Equity,INDUSTRY_SECTOR,Technology,UW
QCP UN Equity,INDUSTRY_SECTOR,Financial,UN
QEP UN Equity,INDUSTRY_SECTOR,Energy,UN
QLGC UQ Equity,INDUSTRY_SECTOR,Technology,UQ
QLGC UW Equity,INDUSTRY_SECTOR,Technology,UW
QRVO UW Equity,INDUSTRY_SECTOR,Technology,UW
QTRN UQ Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical",UQ
R UN Equity,INDUSTRY_SECTOR,Industrial,UN
RAI UN Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical",UN
RATL UQ Equity,INDUSTRY_SECTOR,Technology,UQ
RBK UN Equity,INDUSTRY_SECTOR,"Consumer, Cyclical",UN
RCL UN Equity,INDUSTRY_SECTOR,"Consumer, Cyclical",UN
RDC UN Equity,INDUSTRY_SECTOR,Energy,UN
RE UN Equity,INDUSTRY_SECTOR,Financial,UN
REG UN Equity,INDUSTRY_SECTOR,Financial,UN
REG UW Equity,INDUSTRY_SECTOR,Financial,UW
REGN UW Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical",UW
REZI UN Equity,INDUSTRY_SECTOR,"Consumer, Cyclical",UN
RF UN Equity,INDUSTRY_SECTOR,Financial,UN
RHI UN Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical",UN
RHT UN Equity,INDUSTRY_SECTOR,Technology,UN
RHT US Equity,INDUSTRY_SECTOR,Technology,US
RIG UN Equity,INDUSTRY_SECTOR,Energy,UN
RJF UN Equity,INDUSTRY_SECTOR,Financial,UN
RL UN Equity,INDUSTRY_SECTOR,"Consumer, Cyclical",UN
RMD UN Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical",UN
ROH UN Equity,INDUSTRY_SECTOR,Basic Materials,UN
ROK UN Equity,INDUSTRY_SECTOR,Industrial,UN
ROL UN Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical",UN
ROP UN Equity,INDUSTRY_SECTOR,Technology,UN
ROST UW Equity,INDUSTRY_SECTOR,"Consumer, Cyclical",UW
RRC UN Equity,INDUSTRY_SECTOR,Energy,UN
RRD UN Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical",UN
RRD UW Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical",UW
RSG UN Equity,INDUSTRY_SECTOR,Industrial,UN
RSHCQ UN Equity,INDUSTRY_SECTOR,"Consumer, Cyclical",UN
RTN UN Equity,INDUSTRY_SECTOR,Industrial,UN
RTX UN Equity,INDUSTRY_SECTOR,Industrial,UN
RX UN Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical",UN
SANM UQ Equity,INDUSTRY_SECTOR,Industrial,UQ
SANM UW Equity,INDUSTRY_SECTOR,Industrial,UW
SBAC UW Equity,INDUSTRY_SECTOR,Financial,UW
SBUX UA Equity,INDUSTRY_SECTOR,"Consumer, Cyclical",UA
SBUX UQ Equity,INDUSTRY_SECTOR,"Consumer, Cyclical",UQ
SBUX UW Equity,INDUSTRY_SECTOR,"Consumer, Cyclical",UW
SCG UN Equity,INDUSTRY_SECTOR,Utilities,UN
SCHW UN Equity,INDUSTRY_SECTOR,Financial,UN
SCHW UQ Equity,INDUSTRY_SECTOR,Financial,UQ
SCHW UW Equity,INDUSTRY_SECTOR,Financial,UW
SEBL UA Equity,INDUSTRY_SECTOR,Technology,UA
SEBL UQ Equity,INDUSTRY_SECTOR,Technology,UQ
SEE UN Equity,INDUSTRY_SECTOR,Industrial,UN
SGP UN Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical",UN
SHLDQ UQ Equity,INDUSTRY_SECTOR,"Consumer, Cyclical",UQ
SHLDQ UW Equity,INDUSTRY_SECTOR,"Consumer, Cyclical",UW
SHW UN Equity,INDUSTRY_SECTOR,Basic Materials,UN
SIAL UQ Equity,INDUSTRY_SECTOR,Basic Materials,UQ
SIAL UW Equity,INDUSTRY_SECTOR,Basic Materials,UW
SIG UN Equity,INDUSTRY_SECTOR,"Consumer, Cyclical",UN
SITC UN Equity,INDUSTRY_SECTOR,Financial,UN
SIVB UW Equity,INDUSTRY_SECTOR,Financial,UW
SJM UN Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical",UN
SLB UN Equity,INDUSTRY_SECTOR,Energy,UN
SLG UN Equity,INDUSTRY_SECTOR,Financial,UN
SLM UN Equity,INDUSTRY_SECTOR,Financial,UN
SLM UQ Equity,INDUSTRY_SECTOR,Financial,UQ
SLM UW Equity,INDUSTRY_SECTOR,Financial,UW
SNA UN Equity,INDUSTRY_SECTOR,Industrial,UN
SNDK UQ Equity,INDUSTRY_SECTOR,Technology,UQ
SNDK UW Equity,INDUSTRY_SECTOR,Technology,UW
SNI UN Equity,INDUSTRY_SECTOR,Communications,UN
SNI UW Equity,INDUSTRY_SECTOR,Communications,UW
SNPS UW Equity,INDUSTRY_SECTOR,Technology,UW
SNV UN Equity,INDUSTRY_SECTOR,Financial,UN
SO UN Equity,INDUSTRY_SECTOR,Utilities,UN
SOV UN Equity,INDUSTRY_SECTOR,Financial,UN
SPG UN Equity,INDUSTRY_SECTOR,Financial,UN
SPGI UN Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical",UN
SPLS UA Equity,INDUSTRY_SECTOR,"Consumer, Cyclical",UA
SPLS UQ Equity,INDUSTRY_SECTOR,"Consumer, Cyclical",UQ
SPLS US Equity,INDUSTRY_SECTOR,"Consumer, Cyclical",US
SPLS UW Equity,INDUSTRY_SECTOR,"Consumer, Cyclical",UW
SRCL UW Equity,INDUSTRY_SECTOR,Industrial,UW
SRE UN Equity,INDUSTRY_SECTOR,Utilities,UN
SSP UN Equity,INDUSTRY_SECTOR,Communications,UN
STE UN Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical",UN
STI UN Equity,INDUSTRY_SECTOR,Financial,UN
STJ UN Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical",UN
STR UN Equity,INDUSTRY_SECTOR,Utilities,UN
STT UN Equity,INDUSTRY_SECTOR,Financial,UN
STX UW Equity,INDUSTRY_SECTOR,Technology,UW
STZ UN Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical",UN
SUNEQ UN Equity,INDUSTRY_SECTOR,Energy,UN
SVU UN Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical",UN
SWK UN Equity,INDUSTRY_SECTOR,Industrial,UN
SWKS UW Equity,INDUSTRY_SECTOR,Technology,UW
SWN UN Equity,INDUSTRY_SECTOR,Energy,UN
SWY UN Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical",UN
SYF UN Equity,INDUSTRY_SECTOR,Financial,UN
SYK UN Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical",UN
SYY UN Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical",UN
T UN Equity,INDUSTRY_SECTOR,Communications,UN
TAP UN Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical",UN
TDC UN Equity,INDUSTRY_SECTOR,Technology,UN
TDG UN Equity,INDUSTRY_SECTOR,Industrial,UN
TDY UN Equity,INDUSTRY_SECTOR,Industrial,UN
TEG UN Equity,INDUSTRY_SECTOR,Utilities,UN
TEK UN Equity,INDUSTRY_SECTOR,Industrial,UN
TEL UN Equity,INDUSTRY_SECTOR,Industrial,UN
TER UN Equity,INDUSTRY_SECTOR,Technology,UN
TER UW Equity,INDUSTRY_SECTOR,Technology,UW
TEX UN Equity,INDUSTRY_SECTOR,Industrial,UN
TFC UN Equity,INDUSTRY_SECTOR,Financial,UN
TFCF UW Equity,INDUSTRY_SECTOR,Communications,UW
TFCFA UN Equity,INDUSTRY_SECTOR,Communications,UN
TFCFA UW Equity,INDUSTRY_SECTOR,Communications,UW
TFX UN Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical",UN
TGNA UN Equity,INDUSTRY_SECTOR,Communications,UN
TGT UN Equity,INDUSTRY_SECTOR,"Consumer, Cyclical",UN
THC UN Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical",UN
TIE UN Equity,INDUSTRY_SECTOR,Basic Materials,UN
TIF UN Equity,INDUSTRY_SECTOR,"Consumer, Cyclical",UN
TIN UN Equity,INDUSTRY_SECTOR,Industrial,UN
TJX UN Equity,INDUSTRY_SECTOR,"Consumer, Cyclical",UN
TLAB UQ Equity,INDUSTRY_SECTOR,Communications,UQ
TLAB UW Equity,INDUSTRY_SECTOR,Communications,UW
TMO UN Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical",UN
TMUS UN Equity,INDUSTRY_SECTOR,Communications,UN
TMUS UW Equity,INDUSTRY_SECTOR,Communications,UW
TNB UN Equity,INDUSTRY_SECTOR,Industrial,UN
TNL UN Equity,INDUSTRY_SECTOR,"Consumer, Cyclical",UN
TOY UN Equity,INDUSTRY_SECTOR,"Consumer, Cyclical",UN
TPR UN Equity,INDUSTRY_SECTOR,"Consumer, Cyclical",UN
TRB UN Equity,INDUSTRY_SECTOR,Communications,UN
TRIP UW Equity,INDUSTRY_SECTOR,Communications,UW
TROW UQ Equity,INDUSTRY_SECTOR,Financial,UQ
TROW UW Equity,INDUSTRY_SECTOR,Financial,UW
TRV UN Equity,INDUSTRY_SECTOR,Financial,UN
TSCO UW Equity,INDUSTRY_SECTOR,"Consumer, Cyclical",UW
TSLA UW Equity,INDUSTRY_SECTOR,"Consumer, Cyclical",UW
TSN UN Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical",UN
TSS UN Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical",UN
TSS US Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical",US
TT UN Equity,INDUSTRY_SECTOR,Industrial,UN
TTWO UW Equity,INDUSTRY_SECTOR,Technology,UW
TUP UN Equity,INDUSTRY_SECTOR,"Consumer, Cyclical",UN
TWC UN Equity,INDUSTRY_SECTOR,Communications,UN
TWTR UN Equity,INDUSTRY_SECTOR,Communications,UN
TWX UN Equity,INDUSTRY_SECTOR,Communications,UN
TWX US Equity,INDUSTRY_SECTOR,Communications,US
TXN UN Equity,INDUSTRY_SECTOR,Technology,UN
TXN UW Equity,INDUSTRY_SECTOR,Technology,UW
TXT UN Equity,INDUSTRY_SECTOR,Industrial,UN
TXU US Equity,INDUSTRY_SECTOR,Utilities,US
TYL UN Equity,INDUSTRY_SECTOR,Technology,UN
UA UN Equity,INDUSTRY_SECTOR,"Consumer, Cyclical",UN
UAA UN Equity,INDUSTRY_SECTOR,"Consumer, Cyclical",UN
UAL UN Equity,INDUSTRY_SECTOR,"Consumer, Cyclical",UN
UAL UW Equity,INDUSTRY_SECTOR,"Consumer, Cyclical",UW
UDR UN Equity,INDUSTRY_SECTOR,Financial,UN
UHS UN Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical",UN
UIS UN Equity,INDUSTRY_SECTOR,Technology,UN
UIS UP Equity,INDUSTRY_SECTOR,Technology,UP
ULTA UW Equity,INDUSTRY_SECTOR,"Consumer, Cyclical",UW
UNH UN Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical",UN
UNM UN Equity,INDUSTRY_SECTOR,Financial,UN
UNP UN Equity,INDUSTRY_SECTOR,Industrial,UN
UPS UN Equity,INDUSTRY_SECTOR,Industrial,UN
URBN UW Equity,INDUSTRY_SECTOR,"Consumer, Cyclical",UW
URI UN Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical",UN
USB UN Equity,INDUSTRY_SECTOR,Financial,UN
V UN Equity,INDUSTRY_SECTOR,Financial,UN
VALPQ UN Equity,INDUSTRY_SECTOR,Energy,UN
VAR UN Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical",UN
VFC UN Equity,INDUSTRY_SECTOR,"Consumer, Cyclical",UN
VIAB UN Equity,INDUSTRY_SECTOR,Communications,UN
VIAB UW Equity,INDUSTRY_SECTOR,Communications,UW
VIAC UN Equity,INDUSTRY_SECTOR,Communications,UN
VIAC UW Equity,INDUSTRY_SECTOR,Communications,UW
VIAV UQ Equity,INDUSTRY_SECTOR,Communications,UQ
VIAV UW Equity,INDUSTRY_SECTOR,Communications,UW
VLO UN Equity,INDUSTRY_SECTOR,Energy,UN
VMC UN Equity,INDUSTRY_SECTOR,Industrial,UN
VNO UN Equity,INDUSTRY_SECTOR,Financial,UN
VNT UN Equity,INDUSTRY_SECTOR,Industrial,UN
VREX UW Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical",UW
VRSK UW Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical",UW
VRSN UQ Equity,INDUSTRY_SECTOR,Communications,UQ
VRSN UW Equity,INDUSTRY_SECTOR,Communications,UW
VRTX UW Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical",UW
VSM UN Equity,INDUSTRY_SECTOR,Basic Materials,UN
VSTNQ UN Equity,INDUSTRY_SECTOR,"Consumer, Cyclical",UN
VTR UN Equity,INDUSTRY_SECTOR,Financial,UN
VTRS UW Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical",UW
VZ UN Equity,INDUSTRY_SECTOR,Communications,UN
WAB UN Equity,INDUSTRY_SECTOR,Industrial,UN
WAMUQ UN Equity,INDUSTRY_SECTOR,Financial,UN
WAMUQ US Equity,INDUSTRY_SECTOR,Financial,US
WAT UN Equity,INDUSTRY_SECTOR,Industrial,UN
WBA UN Equity,INDUSTRY_SECTOR,"Consumer, Cyclical",UN
WBA UW Equity,INDUSTRY_SECTOR,"Consumer, Cyclical",UW
WCG UN Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical",UN
WCG US Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical",US
WDC UN Equity,INDUSTRY_SECTOR,Technology,UN
WDC UW Equity,INDUSTRY_SECTOR,Technology,UW
WEC UN Equity,INDUSTRY_SECTOR,Utilities,UN
WELL UN Equity,INDUSTRY_SECTOR,Financial,UN
WFC UN Equity,INDUSTRY_SECTOR,Financial,UN
WFM UQ Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical",UQ
WFM UW Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical",UW
WFTIQ UN Equity,INDUSTRY_SECTOR,Energy,UN
WHR UN Equity,INDUSTRY_SECTOR,"Consumer, Cyclical",UN
WINMQ UN Equity,INDUSTRY_SECTOR,Communications,UN
WINMQ UW Equity,INDUSTRY_SECTOR,Communications,UW
WLTW UW Equity,INDUSTRY_SECTOR,Financial,UW
WM UN Equity,INDUSTRY_SECTOR,Industrial,UN
WMB UN Equity,INDUSTRY_SECTOR,Energy,UN
WMT UN Equity,INDUSTRY_SECTOR,"Consumer, Cyclical",UN
WNDXQ UN Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical",UN
WOR UN Equity,INDUSTRY_SECTOR,Industrial,UN
WPX UN Equity,INDUSTRY_SECTOR,Energy,UN
WRB UN Equity,INDUSTRY_SECTOR,Financial,UN
WRK UN Equity,INDUSTRY_SECTOR,Industrial,UN
WST UN Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical",UN
WU UN Equity,INDUSTRY_SECTOR,Financial,UN
WWY UN Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical",UN
WY UN Equity,INDUSTRY_SECTOR,Financial,UN
WYE UN Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical",UN
WYND UN Equity,INDUSTRY_SECTOR,"Consumer, Cyclical",UN
WYNN UW Equity,INDUSTRY_SECTOR,"Consumer, Cyclical",UW
X UN Equity,INDUSTRY_SECTOR,Basic Materials,UN
XEC UN Equity,INDUSTRY_SECTOR,Energy,UN
XEL UN Equity,INDUSTRY_SECTOR,Utilities,UN
XEL UW Equity,INDUSTRY_SECTOR,Utilities,UW
XLNX UQ Equity,INDUSTRY_SECTOR,Technology,UQ
XLNX UW Equity,INDUSTRY_SECTOR,Technology,UW
XOM UN Equity,INDUSTRY_SECTOR,Energy,UN
XRAY UW Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical",UW
XRX UN Equity,INDUSTRY_SECTOR,Technology,UN
XTO UN Equity,INDUSTRY_SECTOR,Energy,UN
XYL UN Equity,INDUSTRY_SECTOR,Industrial,UN
YUM UN Equity,INDUSTRY_SECTOR,"Consumer, Cyclical",UN
YUMC UN Equity,INDUSTRY_SECTOR,"Consumer, Cyclical",UN
ZBH UN Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical",UN
ZBRA UW Equity,INDUSTRY_SECTOR,Technology,UW
ZION UQ Equity,INDUSTRY_SECTOR,Financial,UQ
ZION UW Equity,INDUSTRY_SECTOR,Financial,UW
ZTS UN Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical",UN
ZTS-W UN Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical",UN
BF B UN Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical",B
BRK B UN Equity,INDUSTRY_SECTOR,Financial,B
FSL B UN Equity,INDUSTRY_SECTOR,Technology,B
LEN B UN Equity,INDUSTRY_SECTOR,"Consumer, Cyclical",B
TAP B UN Equity,INDUSTRY_SECTOR,Financial,B
