ticker,SRW US Equity
2000-05-23,-0.6579
2000-05-24,0.6623
2000-05-25,-0.6579
2000-05-26,0.1656
2000-05-30,0.4959
2000-05-31,-0.4934
2000-06-01,0.1653
2000-06-02,0.165
2000-06-05,0.1647
2000-06-06,-0.1645
2000-06-07,0.0
2000-06-08,-0.1647
2000-06-09,0.33
2000-06-12,-0.6579
2000-06-13,0.6623
2000-06-14,1.9737
2000-06-15,-0.9677
2000-06-16,-0.1629
2000-06-19,0.3263
2000-06-20,-0.813
2000-06-21,0.4918
2000-06-22,1.1419
2000-06-23,1.4516
2000-06-26,0.7949
2000-06-27,1.5773000000000001
2000-06-28,-0.1553
2000-06-29,0.6221
2000-06-30,-6.0278
2000-07-03,4.1118
2000-07-05,0.4739
2000-07-06,0.6289
2000-07-07,0.0
2000-07-10,-0.3125
2000-07-11,0.1567
2000-07-12,0.0
2000-07-13,0.0
2000-07-14,-0.4695
2000-07-17,0.3145
2000-07-18,0.3135
2000-07-19,0.4688
2000-07-20,0.6221
2000-07-21,2.9366
2000-07-24,-0.1502
2000-07-25,1.9548999999999999
2000-07-26,2.5074
2000-07-27,0.2878
2000-07-28,0.4304
2000-07-31,1.0
2000-08-01,0.1414
2000-08-02,1.9492
2000-08-03,-1.4025
2000-08-04,-1.7069999999999999
2000-08-07,-1.013
2000-08-08,-0.2924
2000-08-09,-0.8798
2000-08-10,-0.5917
2000-08-11,0.8929
2000-08-14,-0.1475
2000-08-15,-0.4431
2000-08-16,0.0
2000-08-17,-0.1484
2000-08-18,0.0
2000-08-21,-0.1486
2000-08-22,-0.4464
2000-08-23,-0.1495
2000-08-24,-0.4491
2000-08-25,-0.4511
2000-08-28,-1.9637
2000-08-29,0.1541
2000-08-30,1.3846
2000-08-31,-0.1517
2000-09-01,1.3678
2000-09-05,0.1499
2000-09-06,1.3473
2000-09-07,1.4771
2000-09-08,1.4556
2000-09-11,0.2869
2000-09-12,0.0
2000-09-13,0.5722
2000-09-14,-0.1422
2000-09-15,-0.8547
2000-09-18,0.7184
2000-09-19,0.428
2000-09-20,0.4261
2000-09-21,-0.7072
2000-09-22,1.2821
2000-09-25,-0.9845
2000-09-26,-0.5682
2000-09-27,0.8571
2000-09-28,1.8414000000000001
2000-09-29,0.9736
2000-10-02,-0.8264
2000-10-03,0.5556
2000-10-04,0.5525
2000-10-05,0.8242
2000-10-06,0.0
2000-10-09,0.6812
2000-10-10,-0.9472
2000-10-11,-1.2295
2000-10-12,-1.3831
2000-10-13,-0.2805
2000-10-16,0.4219
2000-10-17,-0.2801
2000-10-18,-0.4213
2000-10-19,1.4104
2000-10-20,0.5563
2000-10-23,-0.2766
2000-10-24,-0.8322
2000-10-25,-2.0979
2000-10-26,-0.1429
2000-10-27,0.4292
2000-10-30,-0.5698
2000-10-31,0.8596
2000-11-01,-0.7102
2000-11-02,0.7153
2000-11-03,-0.9432
2000-11-06,0.436
2000-11-07,0.4342
2000-11-08,-0.1441
2000-11-09,-0.2886
2000-11-10,-0.2894
2000-11-13,0.1451
2000-11-14,0.1449
2000-11-15,-0.2894
2000-11-16,-0.1451
2000-11-17,1.0174
2000-11-20,1.5827
2000-11-21,0.2833
2000-11-22,1.2711999999999999
2000-11-24,0.2789
2000-11-27,0.2782
2000-11-28,0.4161
2000-11-29,0.0
2000-11-30,0.4144
2000-12-01,0.1376
2000-12-04,-0.6868
2000-12-05,2.3513
2000-12-06,-0.6757
2000-12-07,0.0
2000-12-08,1.7687
2000-12-11,0.5348
2000-12-12,-1.0638
2000-12-13,0.0
2000-12-14,0.1344
2000-12-15,0.2685
2000-12-18,2.8112
2000-12-19,0.0
2000-12-20,-2.474
2000-12-21,0.1335
2000-12-22,-0.5333
2000-12-26,0.4021
2000-12-27,0.4005
2000-12-28,2.5266
2000-12-29,-2.4643
2001-01-02,-2.2606
2001-01-03,3.2653
2001-01-04,0.2635
2001-01-05,-3.4166
2001-01-08,0.4082
2001-01-09,0.1355
2001-01-10,-0.406
2001-01-11,-1.087
2001-01-12,-0.1374
2001-01-16,0.5502
2001-01-17,0.1368
2001-01-18,1.3660999999999999
2001-01-19,0.1348
2001-01-22,0.1346
2001-01-23,0.0
2001-01-24,-0.8065
2001-01-25,1.355
2001-01-26,-0.4011
2001-01-29,0.5101
2001-01-30,0.1068
2001-01-31,-0.7471
2001-02-01,0.1075
2001-02-02,0.0
2001-02-05,-0.4189
2001-02-06,0.0
2001-02-07,0.9395
2001-02-08,-0.1082
2001-02-09,-0.7151
2001-02-12,0.0655
2001-02-13,-0.9815
2001-02-14,-0.815
2001-02-15,-0.1777
2001-02-16,-0.2225
2001-02-20,-0.1561
2001-02-21,-0.8486
2001-02-22,-2.027
2001-02-23,-0.9195
2001-02-26,1.2761
2001-02-27,-0.8018
2001-02-28,0.1155
2001-03-01,1.4533
2001-03-02,0.5002
2001-03-05,-0.4977
2001-03-06,0.0227
2001-03-07,0.0227
2001-03-08,0.5
2001-03-09,-0.6106
2001-03-12,0.2275
2001-03-13,1.0443
2001-03-14,-1.7075
2001-03-15,0.8
2001-03-16,-0.771
2001-03-19,1.1197
2001-03-20,-0.226
2001-03-21,-0.0906
2001-03-22,0.3174
2001-03-23,-0.0226
2001-03-26,1.2658
2001-03-27,0.4018
2001-03-28,-1.5562
2001-03-29,1.1743000000000001
2001-03-30,1.5402
2001-04-02,-0.8134
2001-04-03,-0.0443
2001-04-04,0.0
2001-04-05,1.7295
2001-04-06,-1.1334
2001-04-09,0.7716
2001-04-10,0.1969
2001-04-11,-0.9825
2001-04-12,0.0
2001-04-16,-0.2646
2001-04-17,0.1105
2001-04-18,0.7951
2001-04-19,0.0
2001-04-20,-0.4382
2001-04-23,-0.9683
2001-04-24,1.1111
2001-04-25,0.1538
2001-04-26,0.0658
2001-04-27,0.2193
2001-04-30,-0.2516
2001-05-01,0.2667
2001-05-02,-0.4654
2001-05-03,1.4473
2001-05-04,0.9658
2001-05-07,-0.2174
2001-05-08,0.6536
2001-05-09,-0.5411
2001-05-10,0.6529
2001-05-11,-0.0649
2001-05-14,0.3678
2001-05-15,-0.4096
2001-05-16,0.4978
2001-05-17,-0.4954
2001-05-18,0.0
2001-05-21,1.2987
2001-05-22,1.2821
2001-05-23,1.2658
2001-05-24,0.8125
2001-05-25,-0.1447
2001-05-29,0.0207
2001-05-30,-0.3104
2001-05-31,0.3528
2001-06-01,0.5171
2001-06-04,0.6173
2001-06-05,0.7362
2001-06-06,0.1827
2001-06-07,0.0811
2001-06-08,-1.4983
2001-06-11,1.0689
2001-06-12,1.8711
2001-06-13,-0.4791
2001-06-14,0.2006
2001-06-15,-0.3403
2001-06-18,0.8638
2001-06-19,-0.0597
2001-06-20,-0.0996
2001-06-21,0.2992
2001-06-22,-0.358
2001-06-25,-0.0798
2001-06-26,0.1798
2001-06-27,-1.7946
2001-06-28,0.4467
2001-06-29,1.3746
2001-07-02,-0.9372
2001-07-03,0.2415
2001-07-05,-0.502
2001-07-06,0.0
2001-07-09,-0.7064
2001-07-10,-0.8537
2001-07-11,0.0205
2001-07-12,1.2093
2001-07-13,0.5873
2001-07-16,-1.6509
2001-07-17,0.7984
2001-07-18,-0.8733
2001-07-19,0.799
2001-07-20,-0.1016
2001-07-23,0.1017
2001-07-24,-0.2846
2001-07-25,0.3261
2001-07-26,1.0971
2001-07-27,0.0804
2001-07-30,-0.8032
2001-07-31,1.0526
2001-08-01,0.9615
2001-08-02,0.4365
2001-08-03,0.158
2001-08-06,0.789
2001-08-07,0.2544
2001-08-08,0.0195
2001-08-09,0.2147
2001-08-10,0.779
2001-08-13,0.4058
2001-08-14,0.7987
2001-08-15,0.753
2001-08-16,0.9966
2001-08-17,-0.759
2001-08-20,0.9751
2001-08-21,2.4995
2001-08-22,-0.5173
2001-08-23,0.0743
2001-08-24,-0.2783
2001-08-27,0.7071
2001-08-28,-0.0554
2001-08-29,-0.7395
2001-08-30,-0.447
2001-08-31,-0.7858
2001-09-04,0.5091
2001-09-05,0.0563
2001-09-06,-0.525
2001-09-07,-2.017
2001-09-10,-0.1539
2001-09-17,-3.3719
2001-09-18,2.0339
2001-09-19,0.0195
2001-09-20,-0.6448
2001-09-21,-1.6716
2001-09-24,-0.02
2001-09-25,-0.5801
2001-09-26,1.3078
2001-09-27,0.2979
2001-09-28,1.9802
2001-10-01,-0.5243
2001-10-02,-1.2493
2001-10-03,-3.6371
2001-10-04,2.5846
2001-10-05,-1.4197
2001-10-08,1.3793
2001-10-09,-0.1601
2001-10-10,0.7014
2001-10-11,0.7761
2001-10-12,0.7701
2001-10-15,-0.3331
2001-10-16,-1.0028
2001-10-17,-1.1519
2001-10-18,0.4621
2001-10-19,0.0
2001-10-22,-2.7199999999999998
2001-10-23,0.0822
2001-10-24,-1.0887
2001-10-25,0.4777
2001-10-26,-0.4547
2001-10-29,0.0
2001-10-30,-0.9136
2001-10-31,-0.5658
