ticker,DVERQ US Equity
2004-06-28,-14.2857
2004-06-29,0.0
2004-06-30,0.0
2004-07-01,-8.3333
2004-07-02,27.2727
2004-07-06,-7.1429
2004-07-07,0.0
2004-07-08,-7.6923
2004-07-09,8.3333
2004-07-12,0.0
2004-07-13,0.0
2004-07-14,-7.6923
2004-07-15,0.0
2004-07-16,4.1667
2004-07-19,-4.0
2004-07-20,0.0
2004-07-21,0.0
2004-07-22,0.0
2004-07-23,-8.3333
2004-07-26,-9.0909
2004-07-27,0.0
2004-07-28,0.0
2004-07-29,0.0
2004-07-30,0.0
2004-08-02,-20.0
2004-08-03,-57.5
2004-08-04,-5.8824
2004-08-05,6.25
2004-08-06,17.647100000000002
2004-08-09,15.0
2004-08-10,13.0435
2004-08-11,-11.538499999999999
2004-08-12,10.8696
2004-08-13,0.0
2004-08-16,15.6863
2004-08-17,-1.6949
2004-08-18,-3.4483
2004-08-19,-8.9286
2004-08-20,0.0
2004-08-23,13.7255
2004-08-24,0.0
2004-08-25,-5.1724
2004-08-26,-7.2727
2004-08-27,1.9607999999999999
2004-08-30,15.3846
2004-08-31,0.0
2004-09-01,0.0
2004-09-02,0.0
2004-09-03,-10.0
2004-09-07,0.0
2004-09-08,0.0
2004-09-09,-3.7037
2004-09-10,-1.9231
2004-09-13,0.0
2004-09-14,0.0
2004-09-15,0.0
2004-09-16,-21.5686
2004-09-17,0.0
2004-09-20,-35.0
2004-09-22,53.8462
2004-09-23,-20.0
2004-09-24,25.0
2004-09-27,-20.0
2004-09-28,-6.25
2004-09-29,-40.0
2004-09-30,0.0
2004-10-01,0.0
2004-10-04,0.0
2004-10-05,22.2222
2004-10-06,-18.1818
2004-10-07,22.2222
2004-10-08,-18.1818
2004-10-11,0.0
2004-10-12,22.2222
2004-10-13,-9.0909
2004-10-14,0.0
2004-10-15,0.0
2004-10-18,10.0
2004-10-19,-18.1818
2004-10-20,0.0
2004-10-21,0.0
2004-10-22,0.0
2004-10-26,22.2222
2004-11-01,-9.0909
2004-11-02,0.0
2004-11-03,0.0
2004-11-04,10.0
2004-11-05,-9.0909
2004-11-08,0.0
2004-11-09,50.0
2004-11-10,46.6667
2004-11-11,54.5455
2004-11-12,32.3529
2004-11-15,88.8889
2004-11-16,35.2941
2004-11-17,-34.7826
2004-11-18,0.0
2004-11-19,-26.6667
2004-11-22,27.2727
2004-11-23,-7.1429
2004-11-24,-18.4615
2004-11-26,3.7736
2004-11-29,-43.6364
2004-11-30,45.1613
2004-12-01,-8.8889
2004-12-02,0.0
2004-12-03,4.878
2004-12-06,-6.9767
2004-12-07,-25.0
2004-12-08,10.0
2004-12-09,6.0606
2004-12-10,17.1429
2004-12-13,-17.0732
2004-12-14,8.8235
2004-12-15,-16.2162
2004-12-16,-9.6774
2004-12-17,-21.4286
2004-12-20,4.5455
2004-12-21,-13.0435
2004-12-22,-20.0
2004-12-23,12.5
2004-12-27,-33.3333
2004-12-28,-16.6667
2004-12-29,-5.0
2004-12-30,-5.2632
2004-12-31,5.5556
2005-01-03,-15.7895
2005-01-04,-3.9063
2005-01-05,4.065
2005-01-06,12.5
2005-01-07,-16.6667
2005-01-10,-4.1667
2005-01-11,8.6957
2005-01-12,-1.6
2005-01-13,-4.878
2005-01-14,-23.0769
2005-01-18,-64.4444
2005-01-19,0.0
2005-01-20,0.0
2005-01-21,50.0
2005-01-24,39.5833
2005-01-25,4.4776
2005-01-26,-20.0
2005-01-27,-42.8571
2005-01-28,-6.25
2005-01-31,0.0
2005-02-01,-3.3333
2005-02-02,3.4483
2005-02-03,-10.0
2005-02-04,-33.3333
2005-02-07,0.0
2005-02-08,22.2222
2005-02-09,0.0
2005-02-10,0.0
2005-02-11,0.0
2005-02-14,-54.5455
