date,FTV UN Equity
2019-11-23,
2019-11-24,
2019-11-25,1.1033
2019-11-26,0.9373
2019-11-27,0.3881
2019-11-28,
2019-11-29,-0.2626
2019-11-30,
2019-12-01,
2019-12-02,-0.5404
2019-12-03,-0.9334
2019-12-04,0.4219
2019-12-05,1.2463
2019-12-06,0.7884
2019-12-07,
2019-12-08,
2019-12-09,1.7428
2019-12-10,-0.4046
2019-12-11,1.5303
2019-12-12,1.6006
2019-12-13,-1.2866
2019-12-14,
2019-12-15,
2019-12-16,1.2901
2019-12-17,0.7616
2019-12-18,-0.1303
2019-12-19,0.013
2019-12-20,-1.1872
2019-12-21,
2019-12-22,
2019-12-23,1.4655
2019-12-24,-0.5986
2019-12-25,
2019-12-26,-0.1309
2019-12-27,0.3801
2019-12-28,
2019-12-29,
2019-12-30,-0.3917
2019-12-31,0.1442
2020-01-01,
2020-01-02,1.5185
2020-01-03,-0.4126
2020-01-04,
2020-01-05,
2020-01-06,-0.5179
2020-01-07,0.3254
2020-01-08,-0.0908
2020-01-09,1.2596
2020-01-10,0.0256
2020-01-11,
2020-01-12,
2020-01-13,1.0256
2020-01-14,-0.5838
2020-01-15,-0.434
2020-01-16,0.3333
2020-01-17,0.6645
2020-01-18,
2020-01-19,
2020-01-20,
2020-01-21,-0.7616
2020-01-22,-0.6651
2020-01-23,-0.0901
2020-01-24,-0.8764
2020-01-25,
2020-01-26,
2020-01-27,-2.9775
2020-01-28,0.5495
2020-01-29,0.3732
2020-01-30,1.1818
2020-01-31,-1.6667
2020-02-01,
2020-02-02,
2020-02-03,-0.2002
2020-02-04,2.2867
2020-02-05,1.3989
2020-02-06,0.3481
2020-02-07,1.529
2020-02-08,
2020-02-09,
2020-02-10,0.405
2020-02-11,0.0756
2020-02-12,-0.5038
2020-02-13,-2.2278000000000002
2020-02-14,0.738
2020-02-15,
2020-02-16,
2020-02-17,
2020-02-18,-0.2056
2020-02-19,-1.0174
2020-02-20,-0.0911
2020-02-21,-1.2762
2020-02-22,
2020-02-23,
2020-02-24,-4.3002
2020-02-25,-3.1289
2020-02-26,0.6688
2020-02-27,-0.5512
2020-02-28,-1.6076000000000001
2020-02-29,
2020-03-01,
2020-03-02,2.1544
2020-03-03,-1.7976
2020-03-04,3.8772
2020-03-05,-5.4253
2020-03-06,-1.9806
2020-03-07,
2020-03-08,
2020-03-09,-7.0349
2020-03-10,0.5635
2020-03-11,-4.8511
2020-03-12,-6.2258
2020-03-13,7.1775
2020-03-14,
2020-03-15,
2020-03-16,-13.2094
2020-03-17,1.5817999999999999
2020-03-18,-14.4322
2020-03-19,2.1971
2020-03-20,-1.0206
2020-03-21,
2020-03-22,
2020-03-23,-7.8324
2020-03-24,18.8289
2020-03-25,-0.0601
2020-03-26,3.5678
2020-03-27,-3.9093999999999998
2020-03-28,
2020-03-29,
2020-03-30,4.9345
2020-03-31,5.9309
2020-04-01,-0.3986
2020-04-02,1.8737
2020-04-03,-3.0714
2020-04-04,
2020-04-05,
2020-04-06,5.4716000000000005
2020-04-07,2.0961
2020-04-08,3.7468
2020-04-09,0.6596
2020-04-10,
2020-04-11,
2020-04-12,
2020-04-13,-2.654
2020-04-14,2.6759
2020-04-15,-5.7695
2020-04-16,-1.2349999999999999
2020-04-17,6.305
2020-04-18,
2020-04-19,
2020-04-20,-2.7502
2020-04-21,-4.8722
2020-04-22,3.4026
2020-04-23,1.4894
2020-04-24,2.9693
2020-04-25,
2020-04-26,
2020-04-27,6.0325
2020-04-28,1.141
2020-04-29,1.2981
2020-04-30,-2.3646
2020-05-01,-5.0781
2020-05-02,
2020-05-03,
2020-05-04,0.4115
2020-05-05,-4.377
2020-05-06,-0.9601
2020-05-07,0.277
2020-05-08,2.3131
2020-05-09,
2020-05-10,
2020-05-11,-0.7592
2020-05-12,-4.5222999999999995
2020-05-13,-3.0271
2020-05-14,2.3871
2020-05-15,-0.9146
2020-05-16,
2020-05-17,
2020-05-18,7.1312
2020-05-19,-0.1352
2020-05-20,-0.0169
2020-05-21,-1.3875
2020-05-22,0.429
2020-05-23,
2020-05-24,
2020-05-25,
2020-05-26,4.8522
2020-05-27,3.7315
2020-05-28,-3.2202
2020-05-29,-0.91
2020-05-30,
2020-05-31,
2020-06-01,1.9515
2020-06-02,2.9918
2020-06-03,4.7634
2020-06-04,0.5665
2020-06-05,4.6693999999999996
2020-06-06,
2020-06-07,
2020-06-08,-0.3257
2020-06-09,-1.1367
2020-06-10,-3.9092000000000002
2020-06-11,-5.9976
2020-06-12,1.2729
2020-06-13,
2020-06-14,
2020-06-15,1.1626
2020-06-16,5.3114
2020-06-17,0.1327
2020-06-18,0.4124
2020-06-19,-0.484
2020-06-20,
2020-06-21,
2020-06-22,0.8106
2020-06-23,-0.1608
2020-06-24,-3.3387000000000002
2020-06-25,2.4996
2020-06-26,-1.9066
2020-06-27,
2020-06-28,
2020-06-29,2.3354
2020-06-30,-0.3828
2020-07-01,-0.2956
2020-07-02,1.0228
2020-07-03,
2020-07-04,
2020-07-05,
2020-07-06,1.4674
2020-07-07,-1.5763
2020-07-08,0.3232
2020-07-09,-1.4646
2020-07-10,-0.0297
2020-07-11,
2020-07-12,
2020-07-13,0.5501
2020-07-14,2.2622999999999998
2020-07-15,2.9352
2020-07-16,0.7304
2020-07-17,0.5299
2020-07-18,
2020-07-19,
2020-07-20,-1.8588
2020-07-21,0.636
2020-07-22,0.4635
2020-07-23,1.3980000000000001
2020-07-24,-2.1095
2020-07-25,
2020-07-26,
2020-07-27,1.2676
2020-07-28,-1.21
2020-07-29,3.6182
2020-07-30,-1.9565000000000001
2020-07-31,-2.73
2020-08-01,
2020-08-02,
2020-08-03,-0.8976
2020-08-04,-0.1294
2020-08-05,0.7917
2020-08-06,0.9712
2020-08-07,2.1641
2020-08-08,
2020-08-09,
2020-08-10,-0.5123
2020-08-11,2.2266
2020-08-12,2.0147
2020-08-13,-1.5612
2020-08-14,-0.2576
2020-08-15,
2020-08-16,
2020-08-17,-0.1359
2020-08-18,-1.9053
2020-08-19,-0.9295
2020-08-20,0.6722
2020-08-21,-0.2365
2020-08-22,
2020-08-23,
2020-08-24,0.3904
2020-08-25,-2.0139
2020-08-26,0.6378
2020-08-27,-0.1268
2020-08-28,2.8091
2020-08-29,
2020-08-30,
2020-08-31,-0.9886
2020-09-01,2.0524
2020-09-02,1.0056
2020-09-03,-1.3857
2020-09-04,1.2415
2020-09-05,
2020-09-06,
2020-09-07,
2020-09-08,-0.7546
2020-09-09,2.7291
2020-09-10,1.0441
2020-09-11,1.2034
2020-09-12,
2020-09-13,
2020-09-14,0.336
2020-09-15,-0.5539
2020-09-16,-0.3886
2020-09-17,0.7152
2020-09-18,-2.1433
2020-09-19,
2020-09-20,
2020-09-21,-4.5125
2020-09-22,0.5665
2020-09-23,-1.4839
2020-09-24,1.4505
2020-09-25,1.9659
2020-09-26,
2020-09-27,
2020-09-28,2.1033
2020-09-29,0.6338
2020-09-30,0.0
2020-10-01,-1.1416
2020-10-02,2.7343
2020-10-03,
2020-10-04,
2020-10-05,2.1447
2020-10-06,-0.5186
2020-10-07,3.0388
2020-10-08,0.9255
2020-10-09,2.0909
2020-10-10,
2020-10-11,
2020-10-12,-3.0364
2020-10-13,-1.8907
2020-10-14,0.8732
2020-10-15,0.6269
2020-10-16,-0.4153
2020-10-17,
2020-10-18,
2020-10-19,-2.0405
2020-10-20,0.1825
2020-10-21,-0.1062
2020-10-22,1.0635
2020-10-23,-0.0301
2020-10-24,
2020-10-25,
2020-10-26,-2.9774000000000003
2020-10-27,-1.3484
2020-10-28,-2.8908
2020-10-29,0.7442
2020-10-30,-1.076
2020-10-31,
2020-11-01,
2020-11-02,2.7922000000000002
2020-11-03,2.6374
2020-11-04,-0.5693
2020-11-05,5.1532
2020-11-06,0.6181
2020-11-07,
2020-11-08,
2020-11-09,2.8668
2020-11-10,-0.7536
2020-11-11,0.2865
2020-11-12,-0.7
2020-11-13,2.0716
2020-11-14,
2020-11-15,
2020-11-16,1.7054
2020-11-17,-0.7068
2020-11-18,-0.9211
2020-11-19,0.4789
2020-11-20,-0.014
2020-11-21,
2020-11-22,
2020-11-23,0.5048
2020-11-24,1.8415
2020-11-25,-1.4521
2020-11-26,
2020-11-27,-0.6122
2020-11-28,
2020-11-29,
2020-11-30,-1.8199999999999998
2020-12-01,0.5989
2020-12-02,-1.2757
2020-12-03,-1.1773
2020-12-04,3.5595
2020-12-05,
2020-12-06,
2020-12-07,-2.6515
2020-12-08,-1.4267
2020-12-09,1.8129
2020-12-10,-1.0195
2020-12-11,-0.5513
2020-12-12,
2020-12-13,
2020-12-14,-0.423
2020-12-15,1.6701000000000001
2020-12-16,-0.6916
2020-12-17,0.5949
2020-12-18,0.7212
2020-12-19,
2020-12-20,
2020-12-21,-0.0286
2020-12-22,-1.9338
2020-12-23,1.3
2020-12-24,0.4182
2020-12-25,
2020-12-26,
2020-12-27,
2020-12-28,-0.9621
2020-12-29,-0.8699
2020-12-30,1.7551999999999999
2020-12-31,1.7968
2021-01-01,
2021-01-02,
2021-01-03,
2021-01-04,-2.8382
2021-01-05,-0.4505
2021-01-06,3.7518000000000002
2021-01-07,2.0825
2021-01-08,0.0414
2021-01-09,
2021-01-10,
2021-01-11,-2.0529
2021-01-12,0.0
2021-01-13,-1.2519
2021-01-14,0.4701
2021-01-15,-0.4395
2021-01-16,
2021-01-17,
2021-01-18,
2021-01-19,0.2279
2021-01-20,-0.2558
2021-01-21,-0.1994
2021-01-22,-1.0562
2021-01-23,
2021-01-24,
2021-01-25,-2.1062
2021-01-26,-1.2673
