date,WDC UW Equity
2019-04-16,4.6857
2019-04-17,0.2947
2019-04-18,1.7264
2019-04-19,
2019-04-20,
2019-04-21,
2019-04-22,-2.1303
2019-04-23,0.4427
2019-04-24,-0.9366
2019-04-25,-1.8354
2019-04-26,-3.8338
2019-04-27,
2019-04-28,
2019-04-29,-0.8837
2019-04-30,1.2879
2019-05-01,-0.626
2019-05-02,-2.0472
2019-05-03,2.09
2019-05-04,
2019-05-05,
2019-05-06,-2.4409
2019-05-07,-4.7417
2019-05-08,-1.0803
2019-05-09,-0.5996
2019-05-10,-1.2064
2019-05-11,
2019-05-12,
2019-05-13,-6.2582
2019-05-14,3.8148
2019-05-15,1.927
2019-05-16,-0.8793
2019-05-17,-1.0202
2019-05-18,
2019-05-19,
2019-05-20,-6.0049
2019-05-21,3.5757
2019-05-22,-2.8999
2019-05-23,-1.6592
2019-05-24,-1.2292
2019-05-25,
2019-05-26,
2019-05-27,
2019-05-28,-3.4163
2019-05-29,0.2021
2019-05-30,-0.5043
2019-05-31,-5.6766
2019-06-01,
2019-06-02,
2019-06-03,-0.3761
2019-06-04,5.5556
2019-06-05,-3.1681
2019-06-06,0.2375
2019-06-07,-2.7639
2019-06-08,
2019-06-09,
2019-06-10,2.8154
2019-06-11,1.1322
2019-06-12,-5.6495999999999995
2019-06-13,3.0353
2019-06-14,-2.7049
2019-06-15,
2019-06-16,
2019-06-17,-0.1652
2019-06-18,5.0731
2019-06-19,1.9155
2019-06-20,2.0597
2019-06-21,1.0091
2019-06-22,
2019-06-23,
2019-06-24,2.4725
2019-06-25,0.1706
2019-06-26,7.2993
2019-06-27,2.1542
2019-06-28,6.734
2019-06-29,
2019-06-30,
2019-07-01,4.4164
2019-07-02,-2.6586
2019-07-03,-0.807
2019-07-04,
2019-07-05,1.2098
2019-07-06,
2019-07-07,
2019-07-08,2.7824
2019-07-09,3.2284
2019-07-10,4.9728
2019-07-11,0.4071
2019-07-12,1.9167
2019-07-13,
2019-07-14,
2019-07-15,-1.1935
2019-07-16,-5.765
2019-07-17,0.0
2019-07-18,2.6996
2019-07-19,-0.7943
2019-07-20,
2019-07-21,
2019-07-22,5.4327
2019-07-23,1.2114
2019-07-24,2.4652
2019-07-25,-0.6799
2019-07-26,-0.825
2019-07-27,
2019-07-28,
2019-07-29,-1.2566
2019-07-30,1.4339
2019-07-31,-4.7712
2019-08-01,3.0061
2019-08-02,-2.0177
2019-08-03,
2019-08-04,
2019-08-05,-3.0153
2019-08-06,1.5735000000000001
2019-08-07,-1.3998
2019-08-08,4.4861
2019-08-09,-1.7029
2019-08-10,
2019-08-11,
2019-08-12,-0.1659
2019-08-13,2.6398
2019-08-14,-2.1043
2019-08-15,-0.6798
2019-08-16,2.0903
2019-08-17,
2019-08-18,
2019-08-19,3.7326
2019-08-20,-1.8515000000000001
2019-08-21,0.2847
2019-08-22,1.047
2019-08-23,-4.0569
2019-08-24,
2019-08-25,
2019-08-26,0.0183
2019-08-27,-3.6237
2019-08-28,1.4812
2019-08-29,3.0689
2019-08-30,3.976
2019-08-31,
2019-09-01,
2019-09-02,
2019-09-03,0.3492
2019-09-04,3.2365
2019-09-05,4.416
2019-09-06,0.4681
2019-09-07,
2019-09-08,
2019-09-09,0.8194
2019-09-10,-0.7649
2019-09-11,3.26
2019-09-12,0.6221
2019-09-13,-0.1546
2019-09-14,
2019-09-15,
2019-09-16,-2.4923
2019-09-17,1.4605000000000001
2019-09-18,-0.5476
2019-09-19,-1.4317
2019-09-20,-3.1445
2019-09-21,
2019-09-22,
2019-09-23,0.5109
2019-09-24,-2.3119
2019-09-25,2.4673
2019-09-26,1.2285
2019-09-27,-2.1197
2019-09-28,
2019-09-29,
2019-09-30,-1.4052
2019-10-01,-1.7606000000000002
2019-10-02,-3.021
2019-10-03,2.5695
2019-10-04,1.3673
2019-10-05,
2019-10-06,
2019-10-07,-0.9903
2019-10-08,-4.2594
2019-10-09,1.8192
2019-10-10,1.4329
2019-10-11,1.7614
2019-10-12,
2019-10-13,
2019-10-14,1.5937999999999999
2019-10-15,2.5978
2019-10-16,-2.2361
2019-10-17,0.2691
2019-10-18,-2.4992
2019-10-19,
2019-10-20,
2019-10-21,0.8085
2019-10-22,0.4437
2019-10-23,-2.0557
2019-10-24,3.2437
2019-10-25,2.873
2019-10-26,
2019-10-27,
2019-10-28,2.4497999999999998
2019-10-29,0.0956
2019-10-30,-1.0033
2019-10-31,-16.908
2019-11-01,4.2207
2019-11-02,
2019-11-03,
2019-11-04,2.0992
2019-11-05,-1.492
2019-11-06,-0.7758
2019-11-07,-0.8935
2019-11-08,-2.2915
2019-11-09,
2019-11-10,
2019-11-11,-0.0577
2019-11-12,1.0579
2019-11-13,-2.893
2019-11-14,-1.2544
2019-11-15,-0.0794
2019-11-16,
2019-11-17,
2019-11-18,-1.6488
2019-11-19,-4.0194
2019-11-20,2.0623
2019-11-21,-1.3608
2019-11-22,1.296
2019-11-23,
2019-11-24,
2019-11-25,2.6826
2019-11-26,-2.1101
2019-11-27,3.49
2019-11-28,
2019-11-29,-0.1587
2019-11-30,
2019-12-01,
2019-12-02,-3.636
2019-12-03,-1.6289
2019-12-04,-0.5659
2019-12-05,-0.1054
2019-12-06,3.5662000000000003
2019-12-07,
2019-12-08,
2019-12-09,-2.0782
2019-12-10,2.4553
2019-12-11,3.7165
2019-12-12,5.2085
2019-12-13,1.0609
2019-12-14,
2019-12-15,
2019-12-16,4.0516
2019-12-17,1.3096999999999999
2019-12-18,-0.0175
2019-12-19,2.6909
2019-12-20,3.9816000000000003
2019-12-21,
2019-12-22,
2019-12-23,2.6019
2019-12-24,-0.7496
2019-12-25,
2019-12-26,0.916
2019-12-27,-1.0669
2019-12-28,
2019-12-29,
2019-12-30,0.4024
2019-12-31,1.7473999999999998
2020-01-01,
2020-01-02,4.1752
2020-01-03,-1.5392000000000001
2020-01-04,
2020-01-05,
2020-01-06,-1.9192
2020-01-07,6.7698
2020-01-08,1.4484
2020-01-09,-0.0291
2020-01-10,-0.991
2020-01-11,
2020-01-12,
2020-01-13,1.7515
2020-01-14,0.1157
2020-01-15,-3.67
2020-01-16,2.9999000000000002
2020-01-17,-0.5971
2020-01-18,
2020-01-19,
2020-01-20,
2020-01-21,0.7764
2020-01-22,-0.2181
2020-01-23,3.3362
2020-01-24,-1.9879
2020-01-25,
2020-01-26,
2020-01-27,-4.1139
2020-01-28,2.6253
2020-01-29,-2.4119
2020-01-30,0.2996
2020-01-31,-2.1804
2020-02-01,
2020-02-02,
2020-02-03,2.6565
2020-02-04,1.7698
2020-02-05,-0.4676
2020-02-06,0.8662
2020-02-07,-2.4309
2020-02-08,
2020-02-09,
2020-02-10,1.4769999999999999
2020-02-11,1.3231
2020-02-12,2.0749
2020-02-13,-1.0945
2020-02-14,-0.4743
2020-02-15,
2020-02-16,
2020-02-17,
2020-02-18,-1.3574
2020-02-19,1.8298999999999999
2020-02-20,-0.7188
2020-02-21,-3.0119
2020-02-22,
2020-02-23,
2020-02-24,-5.106
2020-02-25,-6.3405000000000005
2020-02-26,0.1512
2020-02-27,-7.4639
2020-02-28,0.7069
2020-02-29,
2020-03-01,
2020-03-02,8.0634
2020-03-03,-5.1799
2020-03-04,3.882
2020-03-05,-2.418
2020-03-06,-5.1637
2020-03-07,
2020-03-08,
2020-03-09,-13.393
2020-03-10,5.3797
2020-03-11,-9.6296
2020-03-12,-13.3584
2020-03-13,6.9292
2020-03-14,
2020-03-15,
2020-03-16,-20.4448
2020-03-17,2.3445
2020-03-18,-14.2731
2020-03-19,7.3655
2020-03-20,-0.9253
2020-03-21,
2020-03-22,
2020-03-23,10.6924
2020-03-24,17.748
2020-03-25,2.8663
2020-03-26,6.3896
2020-03-27,-4.606
2020-03-28,
2020-03-29,
2020-03-30,2.9821999999999997
2020-03-31,-4.3438
2020-04-01,-7.0879
2020-04-02,0.5948
2020-04-03,-0.4948
2020-04-04,
2020-04-05,
2020-04-06,13.3473
2020-04-07,-1.039
2020-04-08,5.7863
2020-04-09,-0.6396
2020-04-10,
2020-04-11,
2020-04-12,
2020-04-13,-2.8635
2020-04-14,2.308
2020-04-15,-4.7353
2020-04-16,-3.6811
2020-04-17,3.0185
2020-04-18,
2020-04-19,
2020-04-20,-6.5454
2020-04-21,-4.3489
2020-04-22,5.5511
2020-04-23,-1.3524
2020-04-24,3.3003
2020-04-25,
2020-04-26,
2020-04-27,5.8983
2020-04-28,3.7364
2020-04-29,6.7785
2020-04-30,-3.4569
2020-05-01,-12.1528
2020-05-02,
2020-05-03,
2020-05-04,-2.001
2020-05-05,1.6763
2020-05-06,0.7314
2020-05-07,3.0027
2020-05-08,5.6152999999999995
2020-05-09,
2020-05-10,
2020-05-11,-4.095
2020-05-12,-3.3263
2020-05-13,-4.2216
2020-05-14,2.7771
2020-05-15,-2.8012
2020-05-16,
2020-05-17,
2020-05-18,8.0847
2020-05-19,-1.5101
2020-05-20,2.9708
2020-05-21,-0.6747
2020-05-22,-0.6325
2020-05-23,
2020-05-24,
2020-05-25,
2020-05-26,6.2471
2020-05-27,2.0856
2020-05-28,-5.1945
2020-05-29,1.7194
2020-05-30,
2020-05-31,
2020-06-01,-2.9186
2020-06-02,2.1474
2020-06-03,3.2727
2020-06-04,1.1884000000000001
2020-06-05,5.3936
2020-06-06,
2020-06-07,
2020-06-08,0.1444
2020-06-09,-1.4424000000000001
2020-06-10,-2.0489
2020-06-11,-9.6051
2020-06-12,1.4168
2020-06-13,
2020-06-14,
2020-06-15,-0.0466
2020-06-16,3.5872
2020-06-17,-1.709
2020-06-18,-2.0361
2020-06-19,3.6665
2020-06-20,
2020-06-21,
2020-06-22,1.6219999999999999
2020-06-23,-3.5469
2020-06-24,-2.8959
2020-06-25,0.7574
2020-06-26,-3.9934
2020-06-27,
2020-06-28,
2020-06-29,2.7404
2020-06-30,5.1441
2020-07-01,-3.8505000000000003
2020-07-02,-0.0236
2020-07-03,
2020-07-04,
2020-07-05,
2020-07-06,1.2017
2020-07-07,-2.8638
2020-07-08,2.5887000000000002
2020-07-09,-1.1215
2020-07-10,-0.0236
2020-07-11,
2020-07-12,
2020-07-13,-1.0872
2020-07-14,0.4659
2020-07-15,4.8163
2020-07-16,-0.6127
2020-07-17,-0.9018
2020-07-18,
2020-07-19,
2020-07-20,0.4032
2020-07-21,1.3538000000000001
2020-07-22,-0.4754
2020-07-23,5.0045
2020-07-24,-7.1707
2020-07-25,
2020-07-26,
2020-07-27,2.0537
2020-07-28,-2.0123
2020-07-29,-1.0035
2020-07-30,0.8015
2020-07-31,0.7951
2020-08-01,
2020-08-02,
2020-08-03,1.8561
2020-08-04,1.959
2020-08-05,-0.6479
2020-08-06,-16.1232
2020-08-07,-0.8177
2020-08-08,
2020-08-09,
2020-08-10,0.9866
2020-08-11,-1.0171
2020-08-12,-0.5679
2020-08-13,-2.8012
2020-08-14,0.0
2020-08-15,
2020-08-16,
2020-08-17,-0.3917
2020-08-18,-2.5
2020-08-19,-0.7491
2020-08-20,-1.016
2020-08-21,-1.1437
2020-08-22,
2020-08-23,
2020-08-24,2.4622
2020-08-25,-0.6659
2020-08-26,-0.0437
2020-08-27,2.7555
2020-08-28,7.378
2020-08-29,
2020-08-30,
2020-08-31,1.5328
2020-09-01,-2.811
2020-09-02,4.0707
2020-09-03,-2.9593
2020-09-04,1.1933
2020-09-05,
2020-09-06,
2020-09-07,
2020-09-08,-4.4811
2020-09-09,0.2743
2020-09-10,-0.8208
2020-09-11,3.0897
2020-09-12,
2020-09-13,
2020-09-14,4.2012
2020-09-15,-2.9661
2020-09-16,2.6466
2020-09-17,-1.302
2020-09-18,-2.7952
2020-09-19,
2020-09-20,
2020-09-21,-3.0099
2020-09-22,1.0529
2020-09-23,6.7179
2020-09-24,-3.5714
2020-09-25,2.5047
2020-09-26,
2020-09-27,
2020-09-28,0.3899
2020-09-29,1.8125
2020-09-30,-7.0448
2020-10-01,-0.6019
2020-10-02,-1.0184
2020-10-03,
2020-10-04,
2020-10-05,1.6963
2020-10-06,-0.8477
2020-10-07,3.5576
2020-10-08,3.0626
2020-10-09,-1.4987
2020-10-10,
2020-10-11,
2020-10-12,0.5247
2020-10-13,-1.2265
2020-10-14,-0.317
2020-10-15,0.7156
2020-10-16,-0.1579
2020-10-17,
2020-10-18,
2020-10-19,7.8545
2020-10-20,1.1975
2020-10-21,1.5697
2020-10-22,2.0922
2020-10-23,-2.8411999999999997
2020-10-24,
2020-10-25,
2020-10-26,-2.9362
2020-10-27,-0.4322
2020-10-28,-3.745
2020-10-29,-1.8037
2020-10-30,-0.9971
2020-10-31,
2020-11-01,
2020-11-02,-1.8553
2020-11-03,1.2152
2020-11-04,0.08
2020-11-05,4.3722
2020-11-06,1.6858
2020-11-07,
2020-11-08,
2020-11-09,4.1949
2020-11-10,-0.5063
2020-11-11,-1.6235
2020-11-12,-3.1773
2020-11-13,5.4948
2020-11-14,
2020-11-15,
2020-11-16,5.088
2020-11-17,-1.9734
2020-11-18,-0.5384
2020-11-19,0.2824
2020-11-20,-0.4459
2020-11-21,
2020-11-22,
2020-11-23,4.8562
2020-11-24,3.0576
2020-11-25,-1.2652999999999999
2020-11-26,
2020-11-27,1.3035999999999999
2020-11-28,
2020-11-29,
2020-11-30,-2.1156
2020-12-01,5.3253
2020-12-02,0.952
2020-12-03,1.5926
2020-12-04,6.745
2020-12-05,
2020-12-06,
2020-12-07,-1.1787
2020-12-08,2.5029
2020-12-09,-2.5181
2020-12-10,0.998
2020-12-11,-1.0076
2020-12-12,
2020-12-13,
2020-12-14,0.0979
2020-12-15,4.7712
2020-12-16,-1.0452
2020-12-17,0.8299
2020-12-18,-0.5051
2020-12-19,
2020-12-20,
2020-12-21,-1.8425
2020-12-22,-4.7692
2020-12-23,0.4224
2020-12-24,-0.02
2020-12-25,
2020-12-26,
2020-12-27,
2020-12-28,0.2804
2020-12-29,-3.5358
2020-12-30,2.5678
2020-12-31,11.8312
2021-01-01,
2021-01-02,
2021-01-03,
2021-01-04,-5.705
2021-01-05,1.5891
2021-01-06,0.6596
2021-01-07,2.4902
2021-01-08,-5.3343
2021-01-09,
2021-01-10,
2021-01-11,-0.5017
2021-01-12,-3.2196
2021-01-13,-0.8617
2021-01-14,1.8193000000000001
2021-01-15,1.6677
2021-01-16,
2021-01-17,
2021-01-18,
2021-01-19,1.5231
2021-01-20,-0.327
2021-01-21,3.2613
2021-01-22,-5.2327
2021-01-23,
2021-01-24,
2021-01-25,1.124
2021-01-26,1.5211000000000001
