date,TRIP UW Equity
2018-10-15,-0.7718
2018-10-16,5.9111
2018-10-17,-1.0491
2018-10-18,-1.6539000000000001
2018-10-19,0.4743
2018-10-20,
2018-10-21,
2018-10-22,1.4378
2018-10-23,0.8462
2018-10-24,-1.9929000000000001
2018-10-25,4.345
2018-10-26,-2.6872
2018-10-27,
2018-10-28,
2018-10-29,3.1619
2018-10-30,3.5349
2018-10-31,2.9011
2018-11-01,2.2056
2018-11-02,0.638
2018-11-03,
2018-11-04,
2018-11-05,-0.7272
2018-11-06,7.0624
2018-11-07,1.8772
2018-11-08,15.2574
2018-11-09,-5.4236
2018-11-10,
2018-11-11,
2018-11-12,-0.9953
2018-11-13,0.6861
2018-11-14,-2.7734
2018-11-15,3.0155
2018-11-16,0.7437
2018-11-17,
2018-11-18,
2018-11-19,-4.3977
2018-11-20,-3.4664
2018-11-21,1.0722
2018-11-22,
2018-11-23,-1.246
2018-11-24,
2018-11-25,
2018-11-26,4.3649000000000004
2018-11-27,1.1109
2018-11-28,2.3106
2018-11-29,0.3474
2018-11-30,0.8184
2018-12-01,
2018-12-02,
2018-12-03,0.8273
2018-12-04,-2.1211
2018-12-05,
2018-12-06,1.044
2018-12-07,-3.5535
2018-12-08,
2018-12-09,
2018-12-10,-0.844
2018-12-11,1.1459
2018-12-12,1.2462
2018-12-13,-1.8702
2018-12-14,-1.124
2018-12-15,
2018-12-16,
2018-12-17,-4.9259
2018-12-18,0.4679
2018-12-19,-2.2594
2018-12-20,-2.9292
2018-12-21,-4.5992
2018-12-22,
2018-12-23,
2018-12-24,-1.6578
2018-12-25,
2018-12-26,4.0109
2018-12-27,0.8197
2018-12-28,-1.0532
2018-12-29,
2018-12-30,
2018-12-31,0.7283
2019-01-01,
2019-01-02,0.5191
2019-01-03,-5.865
2019-01-04,5.6426
2019-01-05,
2019-01-06,
2019-01-07,2.4481
2019-01-08,3.4938000000000002
2019-01-09,1.1719
2019-01-10,-0.4841
2019-01-11,-2.6755
2019-01-12,
2019-01-13,
2019-01-14,-0.4641
2019-01-15,1.7755
2019-01-16,0.2643
2019-01-17,2.7241
2019-01-18,1.0094
2019-01-19,
2019-01-20,
2019-01-21,
2019-01-22,-6.3178
2019-01-23,0.4882
2019-01-24,1.9971
2019-01-25,0.9525
2019-01-26,
2019-01-27,
2019-01-28,-0.7688
2019-01-29,-0.7924
2019-01-30,1.3667
2019-01-31,0.4728
2019-02-01,0.4183
2019-02-02,
2019-02-03,
2019-02-04,0.0
2019-02-05,4.0437
2019-02-06,-1.2177
2019-02-07,-0.9287
2019-02-08,0.9034
2019-02-09,
2019-02-10,
2019-02-11,0.5743
2019-02-12,1.4276
2019-02-13,-5.7129
2019-02-14,1.4401
2019-02-15,-1.6447
2019-02-16,
2019-02-17,
2019-02-18,
2019-02-19,-0.6689
2019-02-20,-1.8253
2019-02-21,-1.8412
2019-02-22,1.0298
2019-02-23,
2019-02-24,
2019-02-25,-3.2217000000000002
2019-02-26,0.1317
2019-02-27,1.6717
2019-02-28,-1.7734999999999999
2019-03-01,-1.1849
2019-03-02,
2019-03-03,
2019-03-04,0.3045
2019-03-05,-0.7211
2019-03-06,-3.1919
2019-03-07,0.7897
2019-03-08,-0.2742
2019-03-09,
2019-03-10,
2019-03-11,1.7678
2019-03-12,-0.9844
2019-03-13,1.6179000000000001
2019-03-14,-0.8057
2019-03-15,-0.2321
2019-03-16,
2019-03-17,
2019-03-18,-0.5234
2019-03-19,-0.3118
2019-03-20,1.2119
2019-03-21,1.0622
2019-03-22,-3.0193
2019-03-23,
2019-03-24,
2019-03-25,0.0591
2019-03-26,0.2757
2019-03-27,-0.4517
2019-03-28,1.0653
2019-03-29,0.4294
2019-03-30,
2019-03-31,
2019-04-01,2.5073
2019-04-02,-0.3413
2019-04-03,1.8455
2019-04-04,0.3176
2019-04-05,-1.4898
2019-04-06,
2019-04-07,
2019-04-08,-1.3043
2019-04-09,1.5514000000000001
2019-04-10,0.6601
2019-04-11,0.9556
2019-04-12,-2.3942
2019-04-13,
2019-04-14,
2019-04-15,-0.3233
2019-04-16,-0.3625
2019-04-17,-2.757
2019-04-18,1.8311
2019-04-19,
2019-04-20,
2019-04-21,
2019-04-22,0.2707
2019-04-23,3.3745
2019-04-24,-1.0446
2019-04-25,-0.3582
2019-04-26,1.0026
2019-04-27,
2019-04-28,
2019-04-29,-0.0187
2019-04-30,-0.281
2019-05-01,-1.8599
2019-05-02,0.3828
2019-05-03,5.0343
2019-05-04,
2019-05-05,
2019-05-06,2.0697
2019-05-07,-2.2768
2019-05-08,-11.4124
2019-05-09,0.3287
2019-05-10,-2.7852
2019-05-11,
2019-05-12,
2019-05-13,-3.0967
2019-05-14,2.1739
2019-05-15,0.4255
2019-05-16,-0.9534
2019-05-17,-3.7647
2019-05-18,
2019-05-19,
2019-05-20,-0.1111
2019-05-21,1.7802
2019-05-22,1.6834
2019-05-23,-2.0641
2019-05-24,-0.6806
2019-05-25,
2019-05-26,
2019-05-27,
2019-05-28,-2.2546
2019-05-29,-2.0353
2019-05-30,-0.6694
2019-05-31,-1.7662
2019-06-01,
2019-06-02,
2019-06-03,0.9226
2019-06-04,6.3291
2019-06-05,-0.6834
2019-06-06,-0.4661
2019-06-07,0.959
2019-06-08,
2019-06-09,
2019-06-10,0.8394
2019-06-11,0.3505
2019-06-12,-0.7859
2019-06-13,1.8262
2019-06-14,-1.5774
2019-06-15,
2019-06-16,
2019-06-17,0.2854
2019-06-18,1.3792
2019-06-19,1.9002
2019-06-20,-0.9324
2019-06-21,1.1764999999999999
2019-06-22,
2019-06-23,
2019-06-24,-1.8816000000000002
2019-06-25,-4.0939
2019-06-26,-1.0335
2019-06-27,5.7435
2019-06-28,-0.6226
2019-06-29,
2019-06-30,
2019-07-01,1.0801
2019-07-02,0.9831
2019-07-03,-0.9524
2019-07-04,
2019-07-05,1.6453
2019-07-06,
2019-07-07,
2019-07-08,-4.2674
2019-07-09,0.549
2019-07-10,0.0218
2019-07-11,0.3275
2019-07-12,-1.5669
2019-07-13,
2019-07-14,
2019-07-15,1.1718
2019-07-16,2.1853
2019-07-17,-2.4594
2019-07-18,0.5701
2019-07-19,-2.1801
2019-07-20,
2019-07-21,
2019-07-22,-0.6017
2019-07-23,3.2063
2019-07-24,1.8032
2019-07-25,-1.8353000000000002
2019-07-26,1.3043
2019-07-27,
2019-07-28,
2019-07-29,-2.7253
2019-07-30,-2.4928
2019-07-31,-0.1131
2019-08-01,-1.1099
2019-08-02,-0.7329
2019-08-03,
2019-08-04,
2019-08-05,-3.1841
2019-08-06,1.1201
2019-08-07,-2.4275
2019-08-08,4.4928
2019-08-09,-1.3407
2019-08-10,
2019-08-11,
2019-08-12,-5.3655
2019-08-13,1.0646
2019-08-14,-5.5120000000000005
2019-08-15,-0.3111
2019-08-16,-1.1964
2019-08-17,
2019-08-18,
2019-08-19,1.9742
2019-08-20,-1.8327
2019-08-21,1.2885
2019-08-22,-0.9605
2019-08-23,-4.8493
2019-08-24,
2019-08-25,
2019-08-26,-0.9642
2019-08-27,-0.3894
2019-08-28,2.7087
2019-08-29,2.9908
2019-08-30,0.2904
2019-08-31,
2019-09-01,
2019-09-02,
2019-09-03,-2.4217
2019-09-04,1.6995
2019-09-05,1.0875
2019-09-06,-0.6035
2019-09-07,
2019-09-08,
2019-09-09,4.5671
2019-09-10,3.3577
2019-09-11,4.4211
2019-09-12,-3.462
2019-09-13,-1.0904
2019-09-14,
2019-09-15,
2019-09-16,0.8084
2019-09-17,0.7047
2019-09-18,-1.1342
2019-09-19,-1.6598000000000002
2019-09-20,-2.8791
2019-09-21,
2019-09-22,
2019-09-23,-2.4917
2019-09-24,-0.9304
2019-09-25,0.6349
2019-09-26,-0.3943
2019-09-27,1.4252
2019-09-28,
2019-09-29,
2019-09-30,0.6505
2019-10-01,-1.1634
2019-10-02,-1.9095
2019-10-03,3.0667
2019-10-04,0.8538
2019-10-05,
2019-10-06,
2019-10-07,-0.4618
2019-10-08,-4.0464
2019-10-09,0.5103
2019-10-10,1.0957
2019-10-11,3.3836
2019-10-12,
2019-10-13,
2019-10-14,-1.0739
2019-10-15,0.5169
2019-10-16,-0.4628
2019-10-17,0.5683
2019-10-18,-3.8916
2019-10-19,
2019-10-20,
2019-10-21,1.0023
2019-10-22,2.8844
2019-10-23,2.6492
2019-10-24,-1.7288999999999999
2019-10-25,2.8047
2019-10-26,
2019-10-27,
2019-10-28,0.496
2019-10-29,-1.8509
2019-10-30,1.2321
2019-10-31,0.3477
2019-11-01,0.0
2019-11-02,
2019-11-03,
2019-11-04,1.9802
2019-11-05,-0.534
2019-11-06,-0.4636
2019-11-07,-22.4075
2019-11-08,0.9795
2019-11-09,
2019-11-10,
2019-11-11,-0.6571
2019-11-12,-0.1575
2019-11-13,-2.7129
2019-11-14,0.7134
2019-11-15,0.2576
2019-11-16,
2019-11-17,
2019-11-18,1.5093
2019-11-19,0.8542
2019-11-20,-1.4094
2019-11-21,0.2859
2019-11-22,-0.2851
2019-11-23,
2019-11-24,
2019-11-25,2.1265
2019-11-26,1.8723
2019-11-27,-1.4772
2019-11-28,
2019-11-29,-0.9763
2019-11-30,
2019-12-01,
2019-12-02,0.2817
2019-12-03,-2.0014
2019-12-04,2.2931
2019-12-05,1.6813
2019-12-06,0.0344
2019-12-07,
2019-12-08,
2019-12-09,-0.6887
2019-12-10,0.4508
2019-12-11,-0.1208
2019-12-12,1.7799
2019-12-13,-0.6791
2019-12-14,
2019-12-15,
2019-12-16,0.7521
2019-12-17,-0.8823
2019-12-18,2.328
2019-12-19,1.5055
2019-12-20,-0.9229
2019-12-21,
2019-12-22,
2019-12-23,-0.5655
2019-12-24,0.8699
2019-12-25,
2019-12-26,0.6633
2019-12-27,-0.1977
2019-12-28,
2019-12-29,
2019-12-30,-0.8914
2019-12-31,1.1992
2020-01-01,
2020-01-02,-0.395
2020-01-03,-0.3139
2020-01-04,
2020-01-05,
2020-01-06,-0.3481
2020-01-07,1.3639000000000001
2020-01-08,0.3938
2020-01-09,-0.3432
2020-01-10,-1.1973
2020-01-11,
2020-01-12,
2020-01-13,1.6268
2020-01-14,1.4374
2020-01-15,-0.2254
2020-01-16,1.7431
2020-01-17,-1.8718
2020-01-18,
2020-01-19,
2020-01-20,
2020-01-21,-1.4386999999999999
2020-01-22,-0.7381
2020-01-23,0.9914
2020-01-24,-2.6832000000000003
2020-01-25,
2020-01-26,
2020-01-27,-2.69
2020-01-28,-0.5183
2020-01-29,-1.702
2020-01-30,-0.318
2020-01-31,-3.1549
2020-02-01,
2020-02-02,
2020-02-03,1.1896
2020-02-04,2.2246
2020-02-05,3.6447000000000003
2020-02-06,-0.2731
2020-02-07,-1.1298
2020-02-08,
2020-02-09,
2020-02-10,-0.831
2020-02-11,4.0852
2020-02-12,2.1469
2020-02-13,-2.6601
2020-02-14,0.0337
2020-02-15,
2020-02-16,
2020-02-17,
2020-02-18,-2.6307
2020-02-19,-0.1039
2020-02-20,0.4508
2020-02-21,-2.3473
2020-02-22,
2020-02-23,
2020-02-24,-4.9134
2020-02-25,-4.7584
2020-02-26,-7.8454
2020-02-27,-3.7696
2020-02-28,3.213
2020-02-29,
2020-03-01,
2020-03-02,2.8145
2020-03-03,-2.7375
2020-03-04,1.7484
2020-03-05,-8.8852
2020-03-06,1.196
2020-03-07,
2020-03-08,
2020-03-09,-8.681799999999999
2020-03-10,-2.0408
2020-03-11,-7.3679
2020-03-12,-18.1569
2020-03-13,14.4772
2020-03-14,
2020-03-15,
2020-03-16,-1.5808
2020-03-17,-7.1981
2020-03-18,-7.3718
2020-03-19,8.5813
2020-03-20,0.956
2020-03-21,
2020-03-22,
2020-03-23,7.6389
2020-03-24,8.7977
2020-03-25,6.5229
2020-03-26,0.1518
2020-03-27,-9.2471
2020-03-28,
2020-03-29,
2020-03-30,-0.5011
2020-03-31,-2.6861
2020-04-01,-4.1403
2020-04-02,-2.3995
2020-04-03,-3.5034
2020-04-04,
2020-04-05,
2020-04-06,6.9427
2020-04-07,-0.1191
2020-04-08,3.876
2020-04-09,5.2813
2020-04-10,
2020-04-11,
2020-04-12,
2020-04-13,-1.2541
2020-04-14,0.0
2020-04-15,6.2396
2020-04-16,-4.184
2020-04-17,1.8714
2020-04-18,
2020-04-19,
2020-04-20,-3.7805999999999997
2020-04-21,-3.9292
2020-04-22,-0.0576
2020-04-23,6.7435
2020-04-24,-0.432
2020-04-25,
2020-04-26,
2020-04-27,1.41
2020-04-28,2.1390000000000002
2020-04-29,7.1728
2020-04-30,-2.4426
2020-05-01,-8.012
2020-05-02,
2020-05-03,
2020-05-04,1.9053
2020-05-05,-1.9231
2020-05-06,-1.4706000000000001
2020-05-07,3.4826
2020-05-08,-4.3269
2020-05-09,
2020-05-10,
2020-05-11,-6.756
2020-05-12,1.1976
2020-05-13,-7.7515
2020-05-14,0.1283
2020-05-15,0.3203
2020-05-16,
2020-05-17,
2020-05-18,21.424
2020-05-19,-2.8662
2020-05-20,5.739
2020-05-21,-0.256
2020-05-22,-2.8747
2020-05-23,
2020-05-24,
2020-05-25,
2020-05-26,15.5655
2020-05-27,6.7917
2020-05-28,-9.4647
2020-05-29,-8.7985
2020-05-30,
2020-05-31,
2020-06-01,13.3299
2020-06-02,-3.0206
2020-06-03,7.7395
2020-06-04,-3.5918
2020-06-05,15.811
2020-06-06,
2020-06-07,
2020-06-08,-0.1569
2020-06-09,-6.2475
2020-06-10,-6.8734
2020-06-11,-10.441
2020-06-12,2.5628
2020-06-13,
2020-06-14,
2020-06-15,2.0088
2020-06-16,-1.4889999999999999
2020-06-17,-7.606
2020-06-18,0.0528
2020-06-19,-4.1667
2020-06-20,
2020-06-21,
2020-06-22,0.055
2020-06-23,10.6161
2020-06-24,-9.7464
2020-06-25,1.0468
2020-06-26,-1.6903000000000001
2020-06-27,
2020-06-28,
2020-06-29,5.7127
2020-06-30,-0.2623
2020-07-01,1.0784
2020-07-02,-0.5985
2020-07-03,
2020-07-04,
2020-07-05,
2020-07-06,2.1466
2020-07-07,-5.1768
2020-07-08,2.8108
2020-07-09,1.8927
2020-07-10,1.1868
2020-07-11,
2020-07-12,
2020-07-13,-3.7736
2020-07-14,-0.106
2020-07-15,9.1247
2020-07-16,-4.4968
2020-07-17,0.3309
2020-07-18,
2020-07-19,
2020-07-20,-0.4059
2020-07-21,2.1396
2020-07-22,0.9975
2020-07-23,0.3951
2020-07-24,-1.4757
2020-07-25,
2020-07-26,
2020-07-27,4.0439
2020-07-28,1.4875
2020-07-29,1.3712
2020-07-30,-1.9123
2020-07-31,-3.8041
2020-08-01,
2020-08-02,
2020-08-03,0.6179
2020-08-04,1.7932000000000001
2020-08-05,1.7856999999999998
2020-08-06,2.276
2020-08-07,-2.3644
2020-08-08,
2020-08-09,
2020-08-10,0.5223
2020-08-11,4.5347
2020-08-12,3.9765
2020-08-13,-3.2595
2020-08-14,0.1348
2020-08-15,
2020-08-16,
2020-08-17,-0.3589
2020-08-18,-1.1256
2020-08-19,-0.1821
2020-08-20,0.3193
2020-08-21,0.0455
2020-08-22,
2020-08-23,
2020-08-24,6.2727
2020-08-25,1.2404
2020-08-26,-3.1263
2020-08-27,6.28
2020-08-28,0.7796
2020-08-29,
2020-08-30,
2020-08-31,-4.8453
2020-09-01,-0.8986
2020-09-02,2.3532
2020-09-03,-3.8178
2020-09-04,-0.8772
2020-09-05,
2020-09-06,
2020-09-07,
2020-09-08,-2.5221
2020-09-09,-3.6314
2020-09-10,0.9421
2020-09-11,-0.7466
2020-09-12,
2020-09-13,
2020-09-14,0.2351
2020-09-15,-1.3133
2020-09-16,1.307
2020-09-17,-1.0087
2020-09-18,-1.6588
2020-09-19,
2020-09-20,
2020-09-21,-6.1687
2020-09-22,2.0801
2020-09-23,-4.2516
2020-09-24,-0.5255
2020-09-25,2.0602
2020-09-26,
2020-09-27,
2020-09-28,2.588
2020-09-29,-1.2109
2020-09-30,0.0511
2020-10-01,1.4293
2020-10-02,-2.617
2020-10-03,
2020-10-04,
2020-10-05,-0.2584
2020-10-06,2.0725
2020-10-07,2.3858
2020-10-08,0.2479
2020-10-09,0.7418
2020-10-10,
2020-10-11,
2020-10-12,3.191
2020-10-13,-4.4719
2020-10-14,-0.8964
2020-10-15,-0.603
2020-10-16,-1.365
2020-10-17,
2020-10-18,
2020-10-19,-1.8452
2020-10-20,2.5849
2020-10-21,0.5345
2020-10-22,5.0633
2020-10-23,0.7711
2020-10-24,
2020-10-25,
2020-10-26,-3.8259
2020-10-27,-2.5858
2020-10-28,-4.441
2020-10-29,3.6325
2020-10-30,-1.4948000000000001
2020-10-31,
2020-11-01,
2020-11-02,-0.5233
2020-11-03,2.9984
2020-11-04,0.715
2020-11-05,4.2089
2020-11-06,-2.7737
2020-11-07,
2020-11-08,
2020-11-09,21.6717
2020-11-10,10.4072
2020-11-11,-6.2593
2020-11-12,-6.5183
2020-11-13,8.3333
2020-11-14,
2020-11-15,
2020-11-16,1.1774
2020-11-17,-0.6594
2020-11-18,3.7485
2020-11-19,-0.0753
2020-11-20,-2.4105
2020-11-21,
2020-11-22,
2020-11-23,2.856
2020-11-24,3.0769
2020-11-25,-0.6917
2020-11-26,
2020-11-27,0.9164
2020-11-28,
2020-11-29,
2020-11-30,-5.1943
2020-12-01,5.7088
2020-12-02,3.7332
2020-12-03,-0.0699
2020-12-04,8.1818
2020-12-05,
2020-12-06,
2020-12-07,-3.0543
2020-12-08,-1.6836
2020-12-09,-0.3391
2020-12-10,-0.034
2020-12-11,-3.3016
2020-12-12,
2020-12-13,
2020-12-14,-3.0975
2020-12-15,1.126
2020-12-16,-1.8678
2020-12-17,-2.0864
2020-12-18,0.8972
2020-12-19,
2020-12-20,
2020-12-21,-3.4828
2020-12-22,-0.6526
2020-12-23,0.9274
2020-12-24,-0.4594
2020-12-25,
2020-12-26,
2020-12-27,
2020-12-28,4.6538
2020-12-29,1.9846
2020-12-30,1.1532
2020-12-31,2.5294
2021-01-01,
2021-01-02,
2021-01-03,
2021-01-04,-1.6331
2021-01-05,5.3338
2021-01-06,5.2649
2021-01-07,1.8477000000000001
2021-01-08,11.5108
2021-01-09,
2021-01-10,
2021-01-11,0.3086
2021-01-12,-3.2438
2021-01-13,-1.1561
2021-01-14,1.5789
2021-01-15,-3.7709
2021-01-16,
2021-01-17,
2021-01-18,
2021-01-19,0.2991
2021-01-20,0.4175
2021-01-21,-0.1188
2021-01-22,-1.3084
2021-01-23,
2021-01-24,
2021-01-25,-0.3917
2021-01-26,-1.0889
