date,HII UN Equity
2018-02-04,
2018-02-05,-6.219
2018-02-06,-0.4112
2018-02-07,3.1405
2018-02-08,-4.0244
2018-02-09,2.192
2018-02-10,
2018-02-11,
2018-02-12,2.006
2018-02-13,1.0769
2018-02-14,1.6592
2018-02-15,5.7954
2018-02-16,4.037
2018-02-17,
2018-02-18,
2018-02-19,
2018-02-20,0.1543
2018-02-21,1.7925
2018-02-22,-2.706
2018-02-23,0.8332
2018-02-24,
2018-02-25,
2018-02-26,0.4339
2018-02-27,-1.2811
2018-02-28,-0.2854
2018-03-01,-0.6488
2018-03-02,0.2074
2018-03-03,
2018-03-04,
2018-03-05,-0.2952
2018-03-06,-0.5614
2018-03-07,0.3596
2018-03-08,0.5394
2018-03-09,1.1803
2018-03-10,
2018-03-11,
2018-03-12,-2.2232
2018-03-13,0.1976
2018-03-14,-1.2216
2018-03-15,-0.6419
2018-03-16,0.0867
2018-03-17,
2018-03-18,
2018-03-19,-0.0354
2018-03-20,0.9921
2018-03-21,-0.3314
2018-03-22,-2.5502000000000002
2018-03-23,1.9386
2018-03-24,
2018-03-25,
2018-03-26,3.2522
2018-03-27,-2.8447
2018-03-28,-0.628
2018-03-29,1.8090000000000002
2018-03-30,
2018-03-31,
2018-04-01,
2018-04-02,-1.6876
2018-04-03,2.2572
2018-04-04,0.301
2018-04-05,0.4155
2018-04-06,-1.7932000000000001
2018-04-07,
2018-04-08,
2018-04-09,0.3238
2018-04-10,-0.91
2018-04-11,-0.1099
2018-04-12,1.0569
2018-04-13,-0.2099
2018-04-14,
2018-04-15,
2018-04-16,0.7909
2018-04-17,0.8852
2018-04-18,1.0767
2018-04-19,0.6785
2018-04-20,-0.7643
2018-04-21,
2018-04-22,
2018-04-23,0.535
2018-04-24,-3.4683
2018-04-25,-1.2824
2018-04-26,-0.396
2018-04-27,-2.2782999999999998
2018-04-28,
2018-04-29,
2018-04-30,-1.0416
2018-05-01,-3.4908
2018-05-02,-1.2610999999999999
2018-05-03,-10.5411
2018-05-04,1.6061
2018-05-05,
2018-05-06,
2018-05-07,2.4589
2018-05-08,2.7659000000000002
2018-05-09,-0.1217
2018-05-10,0.3882
2018-05-11,-1.0027
2018-05-12,
2018-05-13,
2018-05-14,-0.7812
2018-05-15,-0.0595
2018-05-16,1.0398
2018-05-17,0.1315
2018-05-18,0.3577
2018-05-19,
2018-05-20,
2018-05-21,0.4872
2018-05-22,-0.9024
2018-05-23,0.7792
2018-05-24,2.5846999999999998
2018-05-25,-1.2132
2018-05-26,
2018-05-27,
2018-05-28,
2018-05-29,-2.3539
2018-05-30,1.4809999999999999
2018-05-31,-0.7275
2018-06-01,0.9906
2018-06-02,
2018-06-03,
2018-06-04,0.4569
2018-06-05,-0.7
2018-06-06,1.1091
2018-06-07,-1.168
2018-06-08,1.7075
2018-06-09,
2018-06-10,
2018-06-11,-0.2386
2018-06-12,-1.7803
2018-06-13,-0.5095
2018-06-14,-0.3218
2018-06-15,0.2591
2018-06-16,
2018-06-17,
2018-06-18,0.5578
2018-06-19,-3.2559
2018-06-20,-0.289
2018-06-21,-1.0378
2018-06-22,0.5999
2018-06-23,
2018-06-24,
2018-06-25,0.4977
2018-06-26,0.0327
2018-06-27,-0.6679
2018-06-28,1.4765
2018-06-29,0.4588
2018-06-30,
2018-07-01,
2018-07-02,0.2537
2018-07-03,-0.2577
2018-07-04,
2018-07-05,0.3598
2018-07-06,0.0368
2018-07-07,
2018-07-08,
2018-07-09,2.4122
2018-07-10,0.2737
2018-07-11,-0.7204
2018-07-12,0.4462
2018-07-13,0.9422
2018-07-14,
2018-07-15,
2018-07-16,0.8756
2018-07-17,0.2864
2018-07-18,0.4569
2018-07-19,-0.5467
2018-07-20,-0.0264
2018-07-21,
2018-07-22,
2018-07-23,-0.2419
2018-07-24,0.0882
2018-07-25,0.163
2018-07-26,1.6846
2018-07-27,0.2379
2018-07-28,
2018-07-29,
2018-07-30,-1.6139000000000001
2018-07-31,2.2194
2018-08-01,-1.5276
2018-08-02,4.9109
2018-08-03,-1.9937
2018-08-04,
2018-08-05,
2018-08-06,-1.0171
2018-08-07,0.0599
2018-08-08,0.4792
2018-08-09,0.7793
2018-08-10,0.5071
2018-08-11,
2018-08-12,
2018-08-13,1.131
2018-08-14,1.1474
2018-08-15,-1.0563
2018-08-16,1.537
2018-08-17,1.1619
2018-08-18,
2018-08-19,
2018-08-20,0.5419
2018-08-21,1.9588999999999999
2018-08-22,-1.0139
2018-08-23,-1.5384
2018-08-24,0.2267
2018-08-25,
2018-08-26,
2018-08-27,1.2156
2018-08-28,-0.8938
2018-08-29,-0.616
2018-08-30,-2.0863
2018-08-31,1.4483
2018-09-01,
2018-09-02,
2018-09-03,
2018-09-04,-0.4622
2018-09-05,0.5055
2018-09-06,1.4556
2018-09-07,-0.9793
2018-09-08,
2018-09-09,
2018-09-10,0.8628
2018-09-11,-1.6383
2018-09-12,0.841
2018-09-13,1.2732999999999999
2018-09-14,1.5907
2018-09-15,
2018-09-16,
2018-09-17,1.8149
2018-09-18,0.1981
2018-09-19,-2.314
2018-09-20,-0.7856
2018-09-21,2.2635
2018-09-22,
2018-09-23,
2018-09-24,-0.6805
2018-09-25,0.7245
2018-09-26,-0.2228
2018-09-27,0.2938
2018-09-28,0.0352
2018-09-29,
2018-09-30,
2018-10-01,0.5077
2018-10-02,-0.5129
2018-10-03,1.0662
2018-10-04,-0.1005
2018-10-05,1.0637
2018-10-06,
2018-10-07,
2018-10-08,-0.0536
2018-10-09,-0.8961
2018-10-10,-4.2079
2018-10-11,-5.982
2018-10-12,-2.9303
2018-10-13,
2018-10-14,
2018-10-15,3.4298
2018-10-16,0.547
2018-10-17,-0.9223
2018-10-18,0.0386
2018-10-19,0.5188
2018-10-20,
2018-10-21,
2018-10-22,0.7593
2018-10-23,-1.4224999999999999
2018-10-24,-4.7457
2018-10-25,-1.2399
2018-10-26,-0.9953
2018-10-27,
2018-10-28,
2018-10-29,-3.8135
2018-10-30,2.6703
2018-10-31,2.0172
2018-11-01,2.5174
2018-11-02,-1.5582
2018-11-03,
2018-11-04,
2018-11-05,2.6214
2018-11-06,0.7646
2018-11-07,2.6667
2018-11-08,-5.9894
2018-11-09,1.6314
2018-11-10,
2018-11-11,
2018-11-12,-4.2567
2018-11-13,-0.4437
2018-11-14,0.1267
2018-11-15,0.7636
2018-11-16,0.623
2018-11-17,
2018-11-18,
2018-11-19,-2.1209
2018-11-20,-1.0008
2018-11-21,0.329
2018-11-22,
2018-11-23,0.5371
2018-11-24,
2018-11-25,
2018-11-26,0.6335
2018-11-27,-4.1293
2018-11-28,4.8412
2018-11-29,0.8179
2018-11-30,0.3025
2018-12-01,
2018-12-02,
2018-12-03,-0.7285
2018-12-04,-4.8193
2018-12-05,
2018-12-06,-0.3585
2018-12-07,-2.1687
2018-12-08,
2018-12-09,
2018-12-10,0.5391
2018-12-11,0.5262
2018-12-12,1.0119
2018-12-13,-1.4558
2018-12-14,-0.6961
2018-12-15,
2018-12-16,
2018-12-17,-0.474
2018-12-18,-0.1368
2018-12-19,-4.2316
2018-12-20,-1.8702
2018-12-21,-3.0558
2018-12-22,
2018-12-23,
2018-12-24,-1.409
2018-12-25,
2018-12-26,3.8016
2018-12-27,2.0734
2018-12-28,0.3199
2018-12-29,
2018-12-30,
2018-12-31,1.1373
2019-01-01,
2019-01-02,1.1823
2019-01-03,-1.9319
2019-01-04,3.5374
2019-01-05,
2019-01-06,
2019-01-07,0.2404
2019-01-08,-0.6735
2019-01-09,-1.2174
2019-01-10,0.1196
2019-01-11,1.0336
2019-01-12,
2019-01-13,
2019-01-14,0.7763
2019-01-15,0.7448
2019-01-16,-0.9722
2019-01-17,0.7926
2019-01-18,1.6082
2019-01-19,
2019-01-20,
2019-01-21,
2019-01-22,-1.8923
2019-01-23,0.056
2019-01-24,1.241
2019-01-25,1.5222
2019-01-26,
2019-01-27,
2019-01-28,1.2371
2019-01-29,0.9141
2019-01-30,1.1334
2019-01-31,-1.1207
2019-02-01,-0.0388
2019-02-02,
2019-02-03,
2019-02-04,2.4035
2019-02-05,0.2271
2019-02-06,-0.3494
2019-02-07,-0.3932
2019-02-08,-0.4661
2019-02-09,
2019-02-10,
2019-02-11,0.6165
2019-02-12,1.7668
2019-02-13,0.8027
2019-02-14,-0.6991
2019-02-15,2.4338
2019-02-16,
2019-02-17,
2019-02-18,
2019-02-19,-0.7738
2019-02-20,1.2982
2019-02-21,-1.3268
2019-02-22,0.0323
2019-02-23,
2019-02-24,
2019-02-25,-1.6167
2019-02-26,-0.735
2019-02-27,-0.8442
2019-02-28,-0.3948
2019-03-01,0.2817
2019-03-02,
2019-03-03,
2019-03-04,-1.7286000000000001
2019-03-05,0.0388
2019-03-06,-0.9106
2019-03-07,-1.5203
2019-03-08,-0.6651
2019-03-09,
2019-03-10,
2019-03-11,0.1999
2019-03-12,1.5809
2019-03-13,2.0325
2019-03-14,-0.255
2019-03-15,-1.3941
2019-03-16,
2019-03-17,
2019-03-18,1.4676
2019-03-19,-1.1619
2019-03-20,-0.122
2019-03-21,1.4945
2019-03-22,-2.2521
2019-03-23,
2019-03-24,
2019-03-25,0.1182
2019-03-26,-0.059
2019-03-27,-0.1378
2019-03-28,1.0543
2019-03-29,1.019
2019-03-30,
2019-03-31,
2019-04-01,2.529
2019-04-02,-0.7626
2019-04-03,-1.0435
2019-04-04,0.417
2019-04-05,1.58
2019-04-06,
2019-04-07,
2019-04-08,0.672
2019-04-09,-0.6302
2019-04-10,-0.3053
2019-04-11,2.4973
2019-04-12,0.8045
2019-04-13,
2019-04-14,
2019-04-15,-0.0502
2019-04-16,0.8578
2019-04-17,-0.4976
2019-04-18,0.4319
2019-04-19,
2019-04-20,
2019-04-21,
2019-04-22,-0.8194
2019-04-23,3.0033
2019-04-24,-0.1462
2019-04-25,-0.8964
2019-04-26,-0.7971
2019-04-27,
2019-04-28,
2019-04-29,-0.2708
2019-04-30,0.7423
2019-05-01,0.2516
2019-05-02,-6.9508
2019-05-03,2.1192
2019-05-04,
2019-05-05,
2019-05-06,-0.6556
2019-05-07,-0.9922
2019-05-08,-0.7816
2019-05-09,0.2223
2019-05-10,0.5594
2019-05-11,
2019-05-12,
2019-05-13,-1.5632000000000001
2019-05-14,0.2241
2019-05-15,-0.3548
2019-05-16,1.8145
2019-05-17,-0.8288
2019-05-18,
2019-05-19,
2019-05-20,1.4251
2019-05-21,0.9669
2019-05-22,-0.9246
2019-05-23,-2.3045
2019-05-24,0.5971
2019-05-25,
2019-05-26,
2019-05-27,
2019-05-28,-0.4622
2019-05-29,-0.0978
2019-05-30,0.23
2019-05-31,0.1269
2019-06-01,
2019-06-02,
2019-06-03,1.3212
2019-06-04,1.5734
2019-06-05,2.2312
2019-06-06,-0.5282
2019-06-07,1.6444
2019-06-08,
2019-06-09,
2019-06-10,-1.5903
2019-06-11,-2.5427
2019-06-12,0.798
2019-06-13,1.8868
2019-06-14,-0.0605
2019-06-15,
2019-06-16,
2019-06-17,0.5633
2019-06-18,1.463
2019-06-19,1.1955
2019-06-20,1.3437000000000001
2019-06-21,-0.8275
2019-06-22,
2019-06-23,
2019-06-24,-0.1122
2019-06-25,0.3728
2019-06-26,-0.0805
2019-06-27,0.2866
2019-06-28,0.3572
2019-06-29,
2019-06-30,
2019-07-01,-0.1335
2019-07-02,2.1609
2019-07-03,1.5003
2019-07-04,
2019-07-05,-0.9453
2019-07-06,
2019-07-07,
2019-07-08,-0.7374
2019-07-09,1.0532
2019-07-10,-0.3676
2019-07-11,1.007
2019-07-12,0.8423
2019-07-13,
2019-07-14,
2019-07-15,0.0767
2019-07-16,0.5535
2019-07-17,-2.0326
2019-07-18,-0.6397
2019-07-19,0.0653
2019-07-20,
2019-07-21,
2019-07-22,-0.513
2019-07-23,0.638
2019-07-24,1.4633
2019-07-25,-0.1284
2019-07-26,0.2571
2019-07-27,
2019-07-28,
2019-07-29,-0.0513
2019-07-30,-0.3036
2019-07-31,-2.076
2019-08-01,-5.8213
2019-08-02,-4.1021
2019-08-03,
2019-08-04,
2019-08-05,-2.1485
2019-08-06,2.1511
2019-08-07,0.6162
2019-08-08,2.2906
2019-08-09,-1.3012000000000001
2019-08-10,
2019-08-11,
2019-08-12,-2.6032
2019-08-13,-0.0834
2019-08-14,-1.4381
2019-08-15,1.5636999999999999
2019-08-16,1.4072
2019-08-17,
2019-08-18,
2019-08-19,0.6866
2019-08-20,-0.3506
2019-08-21,0.9253
2019-08-22,-0.425
2019-08-23,-2.0476
2019-08-24,
2019-08-25,
2019-08-26,0.1713
2019-08-27,-0.9823
2019-08-28,0.5923
2019-08-29,2.1196
2019-08-30,0.8347
2019-08-31,
2019-09-01,
2019-09-02,
2019-09-03,-0.4593
2019-09-04,0.25
2019-09-05,2.7234
2019-09-06,0.3547
2019-09-07,
2019-09-08,
2019-09-09,0.2093
2019-09-10,1.1279
2019-09-11,1.1474
2019-09-12,-1.629
2019-09-13,0.7011
2019-09-14,
2019-09-15,
2019-09-16,1.9926
2019-09-17,-0.7096
2019-09-18,-0.6242
2019-09-19,-0.5644
2019-09-20,-1.6662
2019-09-21,
2019-09-22,
2019-09-23,-1.1545
2019-09-24,0.1413
2019-09-25,0.522
2019-09-26,0.2386
2019-09-27,-0.406
2019-09-28,
2019-09-29,
2019-09-30,-0.7498
2019-10-01,-2.5119
2019-10-02,-3.0561
2019-10-03,1.3839000000000001
2019-10-04,1.0102
2019-10-05,
2019-10-06,
2019-10-07,0.2781
2019-10-08,-1.1141
2019-10-09,1.166
2019-10-10,1.4395
2019-10-11,1.5101
2019-10-12,
2019-10-13,
2019-10-14,0.3448
2019-10-15,0.3389
2019-10-16,0.8537
2019-10-17,-1.5162
2019-10-18,-0.7792
2019-10-19,
2019-10-20,
2019-10-21,0.4331
2019-10-22,1.9667
2019-10-23,0.9295
2019-10-24,1.6393
2019-10-25,0.2129
2019-10-26,
2019-10-27,
2019-10-28,0.6782
2019-10-29,-0.0539
2019-10-30,1.1322
2019-10-31,0.2532
2019-11-01,2.0252
2019-11-02,
2019-11-03,
2019-11-04,-0.6385
2019-11-05,0.6033
2019-11-06,1.6729
2019-11-07,7.0345
2019-11-08,0.3035
2019-11-09,
2019-11-10,
2019-11-11,0.2747
2019-11-12,0.8178
2019-11-13,0.2126
2019-11-14,0.3536
2019-11-15,0.5717
2019-11-16,
2019-11-17,
2019-11-18,0.4672
2019-11-19,-0.2906
2019-11-20,-1.1853
2019-11-21,-1.3883
2019-11-22,-0.3669
2019-11-23,
2019-11-24,
2019-11-25,-0.2602
2019-11-26,0.0963
2019-11-27,1.6760000000000002
2019-11-28,
2019-11-29,-0.3484
2019-11-30,
2019-12-01,
2019-12-02,-0.6477
2019-12-03,-0.3279
2019-12-04,2.1186
2019-12-05,-0.9705
2019-12-06,0.5476
2019-12-07,
2019-12-08,
2019-12-09,-0.071
2019-12-10,-0.5726
2019-12-11,0.7785
2019-12-12,0.3192
2019-12-13,-1.3003
2019-12-14,
2019-12-15,
2019-12-16,0.4259
2019-12-17,0.0357
2019-12-18,-0.2734
2019-12-19,1.0051
2019-12-20,-0.0511
2019-12-21,
2019-12-22,
2019-12-23,0.5431
2019-12-24,-0.5871
2019-12-25,
2019-12-26,-0.5473
2019-12-27,-0.6057
2019-12-28,
2019-12-29,
2019-12-30,0.2947
2019-12-31,-0.3693
2020-01-01,
2020-01-02,1.9809999999999999
2020-01-03,2.99
2020-01-04,
2020-01-05,
2020-01-06,0.5693
2020-01-07,0.9283
2020-01-08,0.5608
2020-01-09,2.6212
2020-01-10,-1.8369
2020-01-11,
2020-01-12,
2020-01-13,1.4321
2020-01-14,-1.2481
2020-01-15,0.9986
2020-01-16,0.9011
2020-01-17,0.4483
2020-01-18,
2020-01-19,
2020-01-20,
2020-01-21,0.2736
2020-01-22,-1.0159
2020-01-23,0.4932
2020-01-24,-0.2274
2020-01-25,
2020-01-26,
2020-01-27,-0.8536
2020-01-28,0.0693
2020-01-29,-3.6311
2020-01-30,0.5561
2020-01-31,-1.8096
2020-02-01,
2020-02-02,
2020-02-03,0.1341
2020-02-04,1.4196
2020-02-05,1.6977
2020-02-06,-0.5119
2020-02-07,0.358
2020-02-08,
2020-02-09,
2020-02-10,-0.0817
2020-02-11,-0.3161
2020-02-12,0.7498
2020-02-13,-7.3015
2020-02-14,-1.6576
2020-02-15,
2020-02-16,
2020-02-17,
2020-02-18,-3.5376
2020-02-19,-0.7579
2020-02-20,0.7297
2020-02-21,-0.5897
2020-02-22,
2020-02-23,
2020-02-24,-0.5
2020-02-25,-5.1141
2020-02-26,-1.3777
2020-02-27,-1.5835
2020-02-28,-4.5157
2020-02-29,
2020-03-01,
2020-03-02,1.9997
2020-03-03,-0.9731
2020-03-04,5.7514
2020-03-05,-4.4867
2020-03-06,-2.5752
2020-03-07,
2020-03-08,
2020-03-09,-4.6209
2020-03-10,7.4673
2020-03-11,-5.4823
2020-03-12,-10.7417
2020-03-13,1.1095
2020-03-14,
2020-03-15,
2020-03-16,-12.2887
2020-03-17,2.8276
2020-03-18,6.9894
2020-03-19,-1.6766999999999999
2020-03-20,-5.9893
2020-03-21,
2020-03-22,
2020-03-23,-3.358
2020-03-24,7.4105
2020-03-25,7.2923
2020-03-26,10.0597
2020-03-27,-4.967
2020-03-28,
2020-03-29,
2020-03-30,2.1283
2020-03-31,-3.8673
2020-04-01,-4.9778
2020-04-02,4.3318
2020-04-03,0.2214
2020-04-04,
2020-04-05,
2020-04-06,6.9985
2020-04-07,-1.017
2020-04-08,1.9297
2020-04-09,-1.5606
2020-04-10,
2020-04-11,
2020-04-12,
2020-04-13,1.1435
2020-04-14,1.2488
2020-04-15,-3.0657
2020-04-16,0.7854
2020-04-17,1.808
2020-04-18,
2020-04-19,
2020-04-20,-1.8881000000000001
2020-04-21,-4.0622
2020-04-22,0.965
2020-04-23,0.29
2020-04-24,-1.2154
2020-04-25,
2020-04-26,
2020-04-27,2.0379
2020-04-28,1.5989
2020-04-29,2.2377
2020-04-30,-2.1171
2020-05-01,-2.9988
2020-05-02,
2020-05-03,
2020-05-04,-3.0646
2020-05-05,1.4946
2020-05-06,-2.2007
2020-05-07,-2.9891
2020-05-08,4.1948
2020-05-09,
2020-05-10,
2020-05-11,-1.3678
2020-05-12,-2.5770999999999997
2020-05-13,-1.8787
2020-05-14,1.1512
2020-05-15,-0.9755
2020-05-16,
2020-05-17,
2020-05-18,5.7875
2020-05-19,-3.8302
2020-05-20,0.928
2020-05-21,3.6491
2020-05-22,0.6997
2020-05-23,
2020-05-24,
2020-05-25,
2020-05-26,5.827
2020-05-27,6.4626
2020-05-28,-2.0445
2020-05-29,-0.3937
2020-05-30,
2020-05-31,
2020-06-01,-2.1812
2020-06-02,-0.6546
2020-06-03,2.7902
2020-06-04,-0.576
2020-06-05,2.0401
2020-06-06,
2020-06-07,
2020-06-08,1.7031
2020-06-09,-4.0093
2020-06-10,-0.3792
2020-06-11,-8.228
2020-06-12,0.8241
2020-06-13,
2020-06-14,
2020-06-15,-0.1152
2020-06-16,1.9222000000000001
2020-06-17,-0.8783
2020-06-18,-1.3373
2020-06-19,-1.5593
2020-06-20,
2020-06-21,
2020-06-22,-0.4142
2020-06-23,-0.4215
2020-06-24,-5.6161
2020-06-25,2.9243
2020-06-26,-0.6682
2020-06-27,
2020-06-28,
2020-06-29,3.7728
2020-06-30,-1.6459000000000001
2020-07-01,-0.4356
2020-07-02,-0.3569
2020-07-03,
2020-07-04,
2020-07-05,
2020-07-06,0.0982
2020-07-07,-2.8624
2020-07-08,-0.4931
2020-07-09,-3.4151
2020-07-10,3.2577
2020-07-11,
2020-07-12,
2020-07-13,1.5445
2020-07-14,1.297
2020-07-15,2.9973
2020-07-16,1.3562
2020-07-17,0.8809
2020-07-18,
2020-07-19,
2020-07-20,-2.6085000000000003
2020-07-21,1.01
2020-07-22,0.8988
2020-07-23,0.7238
2020-07-24,-2.1281
2020-07-25,
2020-07-26,
2020-07-27,-2.1801
2020-07-28,1.0335
2020-07-29,0.5086
2020-07-30,-0.6197
2020-07-31,-0.6179
2020-08-01,
2020-08-02,
2020-08-03,0.9383
2020-08-04,-1.0266
2020-08-05,2.9561
2020-08-06,-8.8823
2020-08-07,3.1327
2020-08-08,
2020-08-09,
2020-08-10,0.7326
2020-08-11,-0.3488
2020-08-12,-2.5929
2020-08-13,-0.0244
2020-08-14,1.6816
2020-08-15,
2020-08-16,
2020-08-17,-2.2769
2020-08-18,-0.4905
2020-08-19,0.2958
2020-08-20,-1.9844
2020-08-21,-0.5704
2020-08-22,
2020-08-23,
2020-08-24,2.2379
2020-08-25,-1.9978
2020-08-26,-3.1773
2020-08-27,0.3769
2020-08-28,-0.6387
2020-08-29,
2020-08-30,
2020-08-31,-0.6166
2020-09-01,-0.7854
2020-09-02,0.6785
2020-09-03,-0.8127
2020-09-04,-1.7386
2020-09-05,
2020-09-06,
2020-09-07,
2020-09-08,-3.898
2020-09-09,-0.2892
2020-09-10,-2.4903
2020-09-11,6.9433
2020-09-12,
2020-09-13,
2020-09-14,-0.3731
2020-09-15,-1.0759
2020-09-16,1.838
2020-09-17,1.7913000000000001
2020-09-18,-0.9363
2020-09-19,
2020-09-20,
2020-09-21,-3.5393
2020-09-22,-0.2015
2020-09-23,-2.9107
2020-09-24,0.043
2020-09-25,1.2402
2020-09-26,
2020-09-27,
2020-09-28,1.3525
2020-09-29,-1.3414
2020-09-30,-0.3258
2020-10-01,-0.5471
2020-10-02,2.9647
2020-10-03,
2020-10-04,
2020-10-05,1.5194999999999999
2020-10-06,0.5536
2020-10-07,0.5505
2020-10-08,1.1491
2020-10-09,0.2272
2020-10-10,
2020-10-11,
2020-10-12,-0.3534
2020-10-13,-0.6624
2020-10-14,2.0679
2020-10-15,-2.6265
2020-10-16,0.305
2020-10-17,
2020-10-18,
2020-10-19,-0.7027
2020-10-20,0.5035
2020-10-21,1.2322
2020-10-22,1.8125
2020-10-23,0.3876
2020-10-24,
2020-10-25,
2020-10-26,-2.0351
2020-10-27,-2.1375
2020-10-28,-3.4469
2020-10-29,1.0674
2020-10-30,3.1545
2020-10-31,
2020-11-01,
2020-11-02,1.3697
2020-11-03,4.9498
2020-11-04,-3.9388
2020-11-05,0.7232
2020-11-06,0.5994
2020-11-07,
2020-11-08,
2020-11-09,2.1281
2020-11-10,3.5712
2020-11-11,-2.1666
2020-11-12,0.31
2020-11-13,3.4568
2020-11-14,
2020-11-15,
2020-11-16,-0.4573
2020-11-17,-0.2695
2020-11-18,0.1228
2020-11-19,-0.4969
2020-11-20,-2.1391999999999998
2020-11-21,
2020-11-22,
2020-11-23,4.0129
2020-11-24,3.4886
2020-11-25,-2.458
2020-11-26,
2020-11-27,-0.6041
2020-11-28,
2020-11-29,
2020-11-30,-2.6378
2020-12-01,2.6406
2020-12-02,-0.7602
2020-12-03,0.3432
2020-12-04,2.4186
2020-12-05,
2020-12-06,
2020-12-07,1.4014
2020-12-08,0.9116
2020-12-09,1.0782
2020-12-10,0.5881
2020-12-11,1.8572
2020-12-12,
2020-12-13,
2020-12-14,-1.5307
2020-12-15,0.6229
2020-12-16,-0.8235
2020-12-17,-2.3766
2020-12-18,-0.4986
2020-12-19,
2020-12-20,
2020-12-21,-2.5646
2020-12-22,-0.9923
2020-12-23,1.7845
2020-12-24,-0.6905
2020-12-25,
2020-12-26,
2020-12-27,
2020-12-28,0.9008
2020-12-29,-0.1858
2020-12-30,1.1766
2020-12-31,1.1511
2021-01-01,
2021-01-02,
2021-01-03,
2021-01-04,-3.7717
2021-01-05,0.9205
2021-01-06,3.2737
2021-01-07,-0.7252
2021-01-08,-0.3829
2021-01-09,
2021-01-10,
2021-01-11,0.0651
2021-01-12,1.779
2021-01-13,-0.5284
2021-01-14,0.4203
2021-01-15,-0.3197
2021-01-16,
2021-01-17,
2021-01-18,
2021-01-19,-0.5249
2021-01-20,-1.237
2021-01-21,-0.932
2021-01-22,0.4494
2021-01-23,
2021-01-24,
2021-01-25,-0.6741
2021-01-26,-3.3811999999999998
