date,XYL UN Equity
2018-08-29,0.8506
2018-08-30,-1.236
2018-08-31,0.0
2018-09-01,
2018-09-02,
2018-09-03,
2018-09-04,-0.3293
2018-09-05,2.7095000000000002
2018-09-06,0.9008
2018-09-07,0.3316
2018-09-08,
2018-09-09,
2018-09-10,1.5635
2018-09-11,-0.1252
2018-09-12,0.2757
2018-09-13,0.9498
2018-09-14,0.1857
2018-09-15,
2018-09-16,
2018-09-17,0.7537
2018-09-18,0.4047
2018-09-19,-0.6474
2018-09-20,0.0615
2018-09-21,-0.2089
2018-09-22,
2018-09-23,
2018-09-24,-1.4282
2018-09-25,0.0999
2018-09-26,0.0
2018-09-27,0.1872
2018-09-28,-0.5231
2018-09-29,
2018-09-30,
2018-10-01,0.9641
2018-10-02,-0.2852
2018-10-03,0.2487
2018-10-04,-0.397
2018-10-05,-1.2206
2018-10-06,
2018-10-07,
2018-10-08,-1.9796
2018-10-09,-4.2706
2018-10-10,-3.0637
2018-10-11,-4.2972
2018-10-12,1.0574
2018-10-13,
2018-10-14,
2018-10-15,-0.0717
2018-10-16,2.9116
2018-10-17,-0.5714
2018-10-18,-2.0325
2018-10-19,-0.8871
2018-10-20,
2018-10-21,
2018-10-22,0.1155
2018-10-23,-1.4275
2018-10-24,-3.5547
2018-10-25,1.3954
2018-10-26,-0.4936
2018-10-27,
2018-10-28,
2018-10-29,-1.2327
2018-10-30,-0.8676
2018-10-31,1.0134
2018-11-01,4.8338
2018-11-02,-1.0618
2018-11-03,
2018-11-04,
2018-11-05,0.7204
2018-11-06,1.9559
2018-11-07,2.3622
2018-11-08,0.0839
2018-11-09,-0.9503
2018-11-10,
2018-11-11,
2018-11-12,-2.6665
2018-11-13,-0.3044
2018-11-14,-0.9305
2018-11-15,3.3901
2018-11-16,0.5962
2018-11-17,
2018-11-18,
2018-11-19,-2.0037
2018-11-20,-3.2109
2018-11-21,1.562
2018-11-22,
2018-11-23,-0.3662
2018-11-24,
2018-11-25,
2018-11-26,2.2787
2018-11-27,-0.0862
2018-11-28,2.3306
2018-11-29,0.239
2018-11-30,2.3562
2018-12-01,
2018-12-02,
2018-12-03,-0.9318
2018-12-04,-5.8921
2018-12-05,
2018-12-06,-1.7784
2018-12-07,-1.7058
2018-12-08,
2018-12-09,
2018-12-10,0.3197
2018-12-11,-0.7284
2018-12-12,0.321
2018-12-13,-0.0609
2018-12-14,-0.2287
2018-12-15,
2018-12-16,
2018-12-17,-1.7421
2018-12-18,0.14
2018-12-19,1.1492
2018-12-20,-1.9499
2018-12-21,-0.6577
2018-12-22,
2018-12-23,
2018-12-24,-3.2472
2018-12-25,
2018-12-26,4.7084
2018-12-27,1.6804000000000001
2018-12-28,-0.0765
2018-12-29,
2018-12-30,
2018-12-31,2.1746
2019-01-01,
2019-01-02,-0.3147
2019-01-03,-3.4281
2019-01-04,4.2192
2019-01-05,
2019-01-06,
2019-01-07,-1.4788999999999999
2019-01-08,0.9401
2019-01-09,1.6223999999999998
2019-01-10,1.8625
2019-01-11,0.595
2019-01-12,
2019-01-13,
2019-01-14,-0.2308
2019-01-15,-0.4482
2019-01-16,0.1743
2019-01-17,1.7109
2019-01-18,1.5110000000000001
2019-01-19,
2019-01-20,
2019-01-21,
2019-01-22,-2.7243
2019-01-23,-1.2704
2019-01-24,0.3509
2019-01-25,1.7922
2019-01-26,
2019-01-27,
2019-01-28,-0.73
2019-01-29,1.6438000000000001
2019-01-30,2.128
2019-01-31,-1.014
2019-02-01,-1.5577
2019-02-02,
2019-02-03,
2019-02-04,0.2423
2019-02-05,0.5973
2019-02-06,1.1592
2019-02-07,-1.6629
2019-02-08,0.3126
2019-02-09,
2019-02-10,
2019-02-11,1.1616
2019-02-12,2.0865
2019-02-13,0.0274
2019-02-14,-0.2752
2019-02-15,2.0006
2019-02-16,
2019-02-17,
2019-02-18,
2019-02-19,-0.9063
2019-02-20,1.1057
2019-02-21,0.3375
2019-02-22,0.6459
2019-02-23,
2019-02-24,
2019-02-25,0.615
2019-02-26,0.1462
2019-02-27,1.2339
2019-02-28,-0.983
2019-03-01,1.0854
2019-03-02,
2019-03-03,
2019-03-04,-0.1571
2019-03-05,-0.0787
2019-03-06,-0.4463
2019-03-07,-0.6987
2019-03-08,-0.3186
2019-03-09,
2019-03-10,
2019-03-11,2.4108
2019-03-12,-0.2601
2019-03-13,0.8084
2019-03-14,-1.0477
2019-03-15,0.3137
2019-03-16,
2019-03-17,
2019-03-18,2.0719
2019-03-19,0.1277
2019-03-20,-0.3188
2019-03-21,1.3686
2019-03-22,-2.7634
2019-03-23,
2019-03-24,
2019-03-25,-0.2595
2019-03-26,1.6133
2019-03-27,-0.1536
2019-03-28,1.3978
2019-03-29,-0.0379
2019-03-30,
2019-03-31,
2019-04-01,1.9231
2019-04-02,-0.6455
2019-04-03,-0.4373
2019-04-04,0.389
2019-04-05,0.425
2019-04-06,
2019-04-07,
2019-04-08,1.2323
2019-04-09,-2.164
2019-04-10,-0.2514
2019-04-11,1.9277
2019-04-12,1.8171
2019-04-13,
2019-04-14,
2019-04-15,-0.607
2019-04-16,0.6962
2019-04-17,0.4003
2019-04-18,0.1933
2019-04-19,
2019-04-20,
2019-04-21,
2019-04-22,0.6753
2019-04-23,-0.5031
2019-04-24,0.0
2019-04-25,-1.0714
2019-04-26,1.1317
2019-04-27,
2019-04-28,
2019-04-29,0.8543
2019-04-30,-0.5011
2019-05-01,-0.1319
2019-05-02,-4.5023
2019-05-03,3.4574
2019-05-04,
2019-05-05,
2019-05-06,-2.6856
2019-05-07,-1.1364
2019-05-08,-0.0505
2019-05-09,-0.0632
2019-05-10,-1.1381000000000001
2019-05-11,
2019-05-12,
2019-05-13,-1.7652
2019-05-14,-1.6797
2019-05-15,1.2449
2019-05-16,-0.2485
2019-05-17,-1.3638
2019-05-18,
2019-05-19,
2019-05-20,-0.9572
2019-05-21,1.7046999999999999
2019-05-22,-0.4487
2019-05-23,-1.803
2019-05-24,-0.189
2019-05-25,
2019-05-26,
2019-05-27,
2019-05-28,0.4193
2019-05-29,-0.0404
2019-05-30,0.2163
2019-05-31,0.1214
2019-06-01,
2019-06-02,
2019-06-03,2.021
2019-06-04,2.2187
2019-06-05,1.9121000000000001
2019-06-06,0.3423
2019-06-07,0.518
2019-06-08,
2019-06-09,
2019-06-10,1.0307
2019-06-11,-0.4728
2019-06-12,0.2625
2019-06-13,1.0971
2019-06-14,-0.0123
2019-06-15,
2019-06-16,
2019-06-17,-0.666
2019-06-18,0.8071
2019-06-19,0.4188
2019-06-20,2.171
2019-06-21,-1.8487
2019-06-22,
2019-06-23,
2019-06-24,0.4159
2019-06-25,-0.6577
2019-06-26,-0.2943
2019-06-27,0.664
2019-06-28,2.1744
2019-06-29,
2019-06-30,
2019-07-01,0.9206
2019-07-02,-1.4689999999999999
2019-07-03,0.1924
2019-07-04,
2019-07-05,-0.588
2019-07-06,
2019-07-07,
2019-07-08,-1.3761
2019-07-09,-0.8813
2019-07-10,-0.7286
2019-07-11,0.9454
2019-07-12,1.6636
2019-07-13,
2019-07-14,
2019-07-15,-0.7152
2019-07-16,0.8668
2019-07-17,-1.5977000000000001
2019-07-18,-1.0332
2019-07-19,0.5096
2019-07-20,
2019-07-21,
2019-07-22,-0.6677
2019-07-23,1.8051
2019-07-24,0.6848
2019-07-25,-0.8137
2019-07-26,-0.2326
2019-07-27,
2019-07-28,
2019-07-29,-0.7241
2019-07-30,0.2843
2019-07-31,-1.0232
2019-08-01,-1.8433000000000002
2019-08-02,-1.6242
2019-08-03,
2019-08-04,
2019-08-05,-3.7792
2019-08-06,1.6354
2019-08-07,0.2638
2019-08-08,1.5654
2019-08-09,-0.5051
2019-08-10,
2019-08-11,
2019-08-12,-1.3798
2019-08-13,1.6895
2019-08-14,-2.8037
2019-08-15,0.3606
2019-08-16,1.8896
2019-08-17,
2019-08-18,
2019-08-19,0.431
2019-08-20,-1.1183
2019-08-21,-0.0921
2019-08-22,-0.5265
2019-08-23,-2.4215999999999998
2019-08-24,
2019-08-25,
2019-08-26,0.434
2019-08-27,0.2971
2019-08-28,1.2789
2019-08-29,1.8669
2019-08-30,0.288
2019-08-31,
2019-09-01,
2019-09-02,
2019-09-03,-2.5715
2019-09-04,0.8976
2019-09-05,3.2399
2019-09-06,0.8232
2019-09-07,
2019-09-08,
2019-09-09,-1.1353
2019-09-10,1.0968
2019-09-11,1.1997
2019-09-12,-1.5387
2019-09-13,0.7685
2019-09-14,
2019-09-15,
2019-09-16,-0.7754
2019-09-17,0.3459
2019-09-18,0.0766
2019-09-19,-0.5613
2019-09-20,-0.603
2019-09-21,
2019-09-22,
2019-09-23,0.0774
2019-09-24,-0.877
2019-09-25,2.2118
2019-09-26,0.9801
2019-09-27,1.0084
2019-09-28,
2019-09-29,
2019-09-30,-0.6365
2019-10-01,-3.5041
2019-10-02,-2.8895
2019-10-03,0.6836
2019-10-04,1.1315
2019-10-05,
2019-10-06,
2019-10-07,-0.5265
2019-10-08,-2.8318
2019-10-09,1.5525
2019-10-10,1.1533
2019-10-11,2.9166
2019-10-12,
2019-10-13,
2019-10-14,-0.7987
2019-10-15,1.3115
2019-10-16,0.2051
2019-10-17,0.8058
2019-10-18,1.2308
2019-10-19,
2019-10-20,
2019-10-21,1.5417
2019-10-22,0.3209
2019-10-23,0.4061
2019-10-24,0.4657
2019-10-25,1.6101
2019-10-26,
2019-10-27,
2019-10-28,0.8764
2019-10-29,0.8806
2019-10-30,-0.5544
2019-10-31,-8.7675
2019-11-01,3.1686
2019-11-02,
2019-11-03,
2019-11-04,-0.594
2019-11-05,1.2969
2019-11-06,-1.8451
2019-11-07,-1.1253
2019-11-08,0.0129
2019-11-09,
2019-11-10,
2019-11-11,-1.9656
2019-11-12,1.0948
2019-11-13,-1.1352
2019-11-14,0.9766
2019-11-15,1.3593
2019-11-16,
2019-11-17,
2019-11-18,-0.3095
2019-11-19,0.8925
2019-11-20,-0.6795
2019-11-21,-0.0516
2019-11-22,-0.6974
2019-11-23,
2019-11-24,
2019-11-25,-0.3902
2019-11-26,0.7312
2019-11-27,0.5962
2019-11-28,
2019-11-29,-0.1288
2019-11-30,
2019-12-01,
2019-12-02,-1.2385
2019-12-03,-1.3194
2019-12-04,-0.2118
2019-12-05,-0.6235
2019-12-06,0.5473
2019-12-07,
2019-12-08,
2019-12-09,0.1062
2019-12-10,0.5438
2019-12-11,1.3455
2019-12-12,1.0803
2019-12-13,0.0773
2019-12-14,
2019-12-15,
2019-12-16,-0.5661
2019-12-17,0.9058
2019-12-18,-0.0898
2019-12-19,-0.4107
2019-12-20,1.3146
2019-12-21,
2019-12-22,
2019-12-23,0.4325
2019-12-24,-0.3927
2019-12-25,
2019-12-26,-0.0509
2019-12-27,0.3053
2019-12-28,
2019-12-29,
2019-12-30,-0.1268
2019-12-31,0.0635
2020-01-01,
2020-01-02,1.3453
2020-01-03,0.5886
2020-01-04,
2020-01-05,
2020-01-06,-0.6474
2020-01-07,-0.3759
2020-01-08,0.3396
2020-01-09,0.4513
2020-01-10,-0.2371
2020-01-11,
2020-01-12,
2020-01-13,1.6763
2020-01-14,0.1107
2020-01-15,1.3273
2020-01-16,0.8611
2020-01-17,0.3608
2020-01-18,
2020-01-19,
2020-01-20,
2020-01-21,-1.2701
2020-01-22,-0.2306
2020-01-23,0.1825
2020-01-24,-1.0685
2020-01-25,
2020-01-26,
2020-01-27,-1.5464
2020-01-28,1.3089
2020-01-29,2.3379
2020-01-30,0.5892
2020-01-31,-2.3906
2020-02-01,
2020-02-02,
2020-02-03,2.0573
2020-02-04,3.8037
2020-02-05,1.2715
2020-02-06,-5.125
2020-02-07,1.2993000000000001
2020-02-08,
2020-02-09,
2020-02-10,1.8052000000000001
2020-02-11,1.7732
2020-02-12,2.1664
2020-02-13,-2.3337
2020-02-14,1.2522
2020-02-15,
2020-02-16,
2020-02-17,
2020-02-18,-0.1021
2020-02-19,-0.1022
2020-02-20,0.7958
2020-02-21,-0.1579
2020-02-22,
2020-02-23,
2020-02-24,-2.3609999999999998
2020-02-25,-2.4297
2020-02-26,-0.166
2020-02-27,-3.8961
2020-02-28,-4.116
2020-02-29,
2020-03-01,
2020-03-02,6.4003
2020-03-03,-2.9287
2020-03-04,6.8102
2020-03-05,-3.3521
2020-03-06,-1.5038
2020-03-07,
2020-03-08,
2020-03-09,-6.5009
2020-03-10,1.1193
2020-03-11,-4.623
2020-03-12,-11.4965
2020-03-13,11.262
2020-03-14,
2020-03-15,
2020-03-16,-9.8031
2020-03-17,10.407399999999999
2020-03-18,-8.8137
2020-03-19,-1.5728
2020-03-20,-7.0897
2020-03-21,
2020-03-22,
2020-03-23,-5.4266
2020-03-24,9.4633
2020-03-25,3.0
2020-03-26,6.4986
2020-03-27,-3.6906
2020-03-28,
2020-03-29,
2020-03-30,1.1298
2020-03-31,-1.6757
2020-04-01,-8.2297
2020-04-02,6.0733
2020-04-03,-4.5741
2020-04-04,
2020-04-05,
2020-04-06,7.7521
2020-04-07,1.534
2020-04-08,4.3812999999999995
2020-04-09,0.3618
2020-04-10,
2020-04-11,
2020-04-12,
2020-04-13,-1.6585
2020-04-14,3.2409
2020-04-15,-4.6591000000000005
2020-04-16,-0.8045
2020-04-17,4.5209
2020-04-18,
2020-04-19,
2020-04-20,-0.4742
2020-04-21,-1.7037
2020-04-22,1.6157
2020-04-23,-1.7057
2020-04-24,0.7647
2020-04-25,
2020-04-26,
2020-04-27,3.2837
2020-04-28,3.801
2020-04-29,0.4492
2020-04-30,-2.5613
2020-05-01,-3.63
2020-05-02,
2020-05-03,
2020-05-04,-1.068
2020-05-05,-5.1058
2020-05-06,-3.0592
2020-05-07,0.777
2020-05-08,-0.8655
2020-05-09,
2020-05-10,
2020-05-11,-0.746
2020-05-12,-5.5333
2020-05-13,-1.4559
2020-05-14,1.2713
2020-05-15,-1.2892000000000001
2020-05-16,
2020-05-17,
2020-05-18,6.5819
2020-05-19,-2.338
2020-05-20,2.493
2020-05-21,-0.1772
2020-05-22,0.4034
2020-05-23,
2020-05-24,
2020-05-25,
2020-05-26,4.8698
2020-05-27,5.931
2020-05-28,-1.0166
2020-05-29,-2.6702
2020-05-30,
2020-05-31,
2020-06-01,-0.5125
2020-06-02,2.8788
2020-06-03,3.2106
2020-06-04,0.4281
2020-06-05,3.3674
2020-06-06,
2020-06-07,
2020-06-08,-0.6186
2020-06-09,-2.8077
2020-06-10,-2.5046
2020-06-11,-6.8749
2020-06-12,0.5643
2020-06-13,
2020-06-14,
2020-06-15,0.5611
2020-06-16,3.6888
2020-06-17,0.2541
2020-06-18,-0.984
2020-06-19,-1.6865
2020-06-20,
2020-06-21,
2020-06-22,0.0613
2020-06-23,-1.6531
2020-06-24,-2.8016
2020-06-25,-0.4644
2020-06-26,1.6088
2020-06-27,
2020-06-28,
2020-06-29,1.7416
2020-06-30,1.0893
2020-07-01,-2.0166
2020-07-02,2.7808
2020-07-03,
2020-07-04,
2020-07-05,
2020-07-06,2.6445
2020-07-07,-1.5786
2020-07-08,-0.5296
2020-07-09,1.1865
2020-07-10,-0.015
2020-07-11,
2020-07-12,
2020-07-13,1.2479
2020-07-14,8.895199999999999
2020-07-15,2.2500999999999998
2020-07-16,-0.3067
2020-07-17,-0.6689
2020-07-18,
2020-07-19,
2020-07-20,-0.1077
2020-07-21,0.3505
2020-07-22,-0.0134
2020-07-23,0.2553
2020-07-24,-0.4825
2020-07-25,
2020-07-26,
2020-07-27,1.3603
2020-07-28,-1.2224
2020-07-29,3.8068
2020-07-30,-3.2396
2020-07-31,-2.2633
2020-08-01,
2020-08-02,
2020-08-03,0.877
2020-08-04,0.2309
2020-08-05,3.0356
2020-08-06,-0.3157
2020-08-07,1.7944
2020-08-08,
2020-08-09,
2020-08-10,2.3979
2020-08-11,1.6456
2020-08-12,-0.2491
2020-08-13,-0.774
2020-08-14,0.1761
2020-08-15,
2020-08-16,
2020-08-17,-0.5024
2020-08-18,0.1389
2020-08-19,0.063
2020-08-20,0.0
2020-08-21,0.0252
2020-08-22,
2020-08-23,
2020-08-24,2.5189
2020-08-25,-0.5651
2020-08-26,0.0247
2020-08-27,0.632
2020-08-28,0.9482
2020-08-29,
2020-08-30,
2020-08-31,-2.1957
2020-09-01,1.9332
2020-09-02,1.7741
2020-09-03,-1.8274
2020-09-04,0.2572
2020-09-05,
2020-09-06,
2020-09-07,
2020-09-08,-0.6352
2020-09-09,2.5323
2020-09-10,-1.6665
2020-09-11,3.0846
2020-09-12,
2020-09-13,
2020-09-14,-0.4021
2020-09-15,0.2375
2020-09-16,0.9478
2020-09-17,0.7511
2020-09-18,-0.3029
2020-09-19,
2020-09-20,
2020-09-21,-2.4886
2020-09-22,0.5631
2020-09-23,-1.7872
2020-09-24,-0.279
2020-09-25,1.0462
2020-09-26,
2020-09-27,
2020-09-28,0.9632
2020-09-29,-0.1073
2020-09-30,0.4178
2020-10-01,-1.8545
2020-10-02,2.265
2020-10-03,
2020-10-04,
2020-10-05,2.2385
2020-10-06,0.2201
2020-10-07,1.9535
2020-10-08,1.8481
2020-10-09,0.846
2020-10-10,
2020-10-11,
2020-10-12,1.413
2020-10-13,-2.1552
2020-10-14,1.0346
2020-10-15,0.1652
2020-10-16,0.6046
2020-10-17,
2020-10-18,
2020-10-19,-1.2019
2020-10-20,1.1723
2020-10-21,-0.7761
2020-10-22,0.0992
2020-10-23,0.8034
2020-10-24,
2020-10-25,
2020-10-26,-1.6596
2020-10-27,-1.1214
2020-10-28,-1.9201000000000001
2020-10-29,-0.561
2020-10-30,0.3224
2020-10-31,
2020-11-01,
2020-11-02,1.6640000000000001
2020-11-03,3.409
2020-11-04,-4.9885
2020-11-05,4.6555
2020-11-06,0.2863
2020-11-07,
2020-11-08,
2020-11-09,2.6898999999999997
2020-11-10,1.6893
2020-11-11,-1.3774
2020-11-12,-1.5352000000000001
2020-11-13,2.8476
2020-11-14,
2020-11-15,
2020-11-16,2.5266
2020-11-17,-1.4786000000000001
2020-11-18,-1.0109
2020-11-19,-0.6422
2020-11-20,0.0106
2020-11-21,
2020-11-22,
2020-11-23,0.3391
2020-11-24,2.9778000000000002
2020-11-25,-0.8511
2020-11-26,
2020-11-27,0.4654
2020-11-28,
2020-11-29,
2020-11-30,-1.2044
2020-12-01,1.1461999999999999
2020-12-02,-0.9581
2020-12-03,0.6345
2020-12-04,1.7158
2020-12-05,
2020-12-06,
2020-12-07,-0.2134
2020-12-08,0.4379
2020-12-09,-0.1014
2020-12-10,-0.3248
2020-12-11,0.2749
2020-12-12,
2020-12-13,
2020-12-14,-1.3607
2020-12-15,2.7074
2020-12-16,-0.7517
2020-12-17,0.7372
2020-12-18,0.3008
2020-12-19,
2020-12-20,
2020-12-21,0.6697
2020-12-22,-1.3106
2020-12-23,0.332
2020-12-24,0.5214
2020-12-25,
2020-12-26,
2020-12-27,
2020-12-28,0.1197
2020-12-29,-0.8568
2020-12-30,1.2763
2020-12-31,1.0022
2021-01-01,
2021-01-02,
2021-01-03,
2021-01-04,-2.0631
2021-01-05,-0.1204
2021-01-06,4.2181
2021-01-07,4.5389
2021-01-08,-1.014
2021-01-09,
2021-01-10,
2021-01-11,-1.2665
2021-01-12,-0.1792
2021-01-13,-0.5858
2021-01-14,0.3042
2021-01-15,-1.9236
2021-01-16,
2021-01-17,
2021-01-18,
2021-01-19,0.7343
2021-01-20,-0.2494
2021-01-21,-0.8269
2021-01-22,-0.5236
2021-01-23,
2021-01-24,
2021-01-25,-1.5594999999999999
2021-01-26,-1.7525
