ticker,field,value
FLIR UW Equity,INDUSTRY_SECTOR,Industrial
FLIR UW Equity,INDUSTRY_GROUP,Electronics
FLR UN Equity,INDUSTRY_SECTOR,Industrial
FLR UN Equity,INDUSTRY_GROUP,Engineering&Construction
FLS UN Equity,INDUSTRY_SECTOR,Industrial
FLS UN Equity,INDUSTRY_GROUP,Machinery-Diversified
FLT UN Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical"
FLT UN Equity,INDUSTRY_GROUP,Commercial Services
FMC UN Equity,INDUSTRY_SECTOR,Basic Materials
FMC UN Equity,INDUSTRY_GROUP,Chemicals
FMCC UN Equity,INDUSTRY_SECTOR,Financial
FMCC UN Equity,INDUSTRY_GROUP,Diversified Finan Serv
FNMA UN Equity,INDUSTRY_SECTOR,Financial
FNMA UN Equity,INDUSTRY_GROUP,Diversified Finan Serv
FOSL UW Equity,INDUSTRY_SECTOR,"Consumer, Cyclical"
FOSL UW Equity,INDUSTRY_GROUP,Distribution/Wholesale
FOX UW Equity,INDUSTRY_SECTOR,Communications
FOX UW Equity,INDUSTRY_GROUP,Media
FOXA UW Equity,INDUSTRY_SECTOR,Communications
FOXA UW Equity,INDUSTRY_GROUP,Media
FRC UN Equity,INDUSTRY_SECTOR,Financial
FRC UN Equity,INDUSTRY_GROUP,Banks
FRT UN Equity,INDUSTRY_SECTOR,Financial
FRT UN Equity,INDUSTRY_GROUP,REITS
FSH UN Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical"
FSH UN Equity,INDUSTRY_GROUP,Healthcare-Services
FSLR UW Equity,INDUSTRY_SECTOR,Energy
FSLR UW Equity,INDUSTRY_GROUP,Energy-Alternate Sources
FTI UN Equity,INDUSTRY_SECTOR,Energy
FTI UN Equity,INDUSTRY_GROUP,Oil&Gas Services
FTNT UW Equity,INDUSTRY_SECTOR,Technology
FTNT UW Equity,INDUSTRY_GROUP,Computers
FTRCQ UN Equity,INDUSTRY_SECTOR,Communications
FTRCQ UN Equity,INDUSTRY_GROUP,Telecommunications
FTRCQ UW Equity,INDUSTRY_SECTOR,Communications
FTRCQ UW Equity,INDUSTRY_GROUP,Telecommunications
FTV UN Equity,INDUSTRY_SECTOR,Industrial
FTV UN Equity,INDUSTRY_GROUP,Electronics
GAS UN Equity,INDUSTRY_SECTOR,Utilities
GAS UN Equity,INDUSTRY_GROUP,Gas
GD UN Equity,INDUSTRY_SECTOR,Industrial
GD UN Equity,INDUSTRY_GROUP,Aerospace/Defense
GDT UN Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical"
GDT UN Equity,INDUSTRY_GROUP,Healthcare-Products
GDW UN Equity,INDUSTRY_SECTOR,Financial
GDW UN Equity,INDUSTRY_GROUP,Savings&Loans
GE UN Equity,INDUSTRY_SECTOR,Industrial
GE UN Equity,INDUSTRY_GROUP,Miscellaneous Manufactur
GENZ UA Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical"
GENZ UA Equity,INDUSTRY_GROUP,Biotechnology
GENZ UQ Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical"
GENZ UQ Equity,INDUSTRY_GROUP,Biotechnology
GENZ UW Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical"
GENZ UW Equity,INDUSTRY_GROUP,Biotechnology
GGP UN Equity,INDUSTRY_SECTOR,Financial
GGP UN Equity,INDUSTRY_GROUP,REITS
GGP UP Equity,INDUSTRY_SECTOR,Financial
GGP UP Equity,INDUSTRY_GROUP,REITS
GHC UN Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical"
GHC UN Equity,INDUSTRY_GROUP,Commercial Services
GILD UQ Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical"
GILD UQ Equity,INDUSTRY_GROUP,Biotechnology
GILD UW Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical"
GILD UW Equity,INDUSTRY_GROUP,Biotechnology
GIS UN Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical"
GIS UN Equity,INDUSTRY_GROUP,Food
GL UN Equity,INDUSTRY_SECTOR,Financial
GL UN Equity,INDUSTRY_GROUP,Insurance
GLW UN Equity,INDUSTRY_SECTOR,Communications
GLW UN Equity,INDUSTRY_GROUP,Telecommunications
GM UN Equity,INDUSTRY_SECTOR,"Consumer, Cyclical"
GM UN Equity,INDUSTRY_GROUP,Auto Manufacturers
GMCR UW Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical"
GMCR UW Equity,INDUSTRY_GROUP,Beverages
GME UN Equity,INDUSTRY_SECTOR,"Consumer, Cyclical"
GME UN Equity,INDUSTRY_GROUP,Retail
GNW UN Equity,INDUSTRY_SECTOR,Financial
GNW UN Equity,INDUSTRY_GROUP,Insurance
GNW UP Equity,INDUSTRY_SECTOR,Financial
GNW UP Equity,INDUSTRY_GROUP,Insurance
GOOG UW Equity,INDUSTRY_SECTOR,Communications
GOOG UW Equity,INDUSTRY_GROUP,Internet
GOOGL UQ Equity,INDUSTRY_SECTOR,Communications
GOOGL UQ Equity,INDUSTRY_GROUP,Internet
GOOGL UW Equity,INDUSTRY_SECTOR,Communications
GOOGL UW Equity,INDUSTRY_GROUP,Internet
GPC UN Equity,INDUSTRY_SECTOR,"Consumer, Cyclical"
GPC UN Equity,INDUSTRY_GROUP,Retail
GPN UN Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical"
GPN UN Equity,INDUSTRY_GROUP,Commercial Services
GPS UN Equity,INDUSTRY_SECTOR,"Consumer, Cyclical"
GPS UN Equity,INDUSTRY_GROUP,Retail
GR UN Equity,INDUSTRY_SECTOR,Industrial
GR UN Equity,INDUSTRY_GROUP,Aerospace/Defense
GR US Equity,INDUSTRY_SECTOR,Industrial
GR US Equity,INDUSTRY_GROUP,Aerospace/Defense
GRMN UW Equity,INDUSTRY_SECTOR,Industrial
GRMN UW Equity,INDUSTRY_GROUP,Electronics
GS UN Equity,INDUSTRY_SECTOR,Financial
GS UN Equity,INDUSTRY_GROUP,Banks
GT UN Equity,INDUSTRY_SECTOR,"Consumer, Cyclical"
GT UN Equity,INDUSTRY_GROUP,Auto Parts&Equipment
GT UW Equity,INDUSTRY_SECTOR,"Consumer, Cyclical"
GT UW Equity,INDUSTRY_GROUP,Auto Parts&Equipment
GTGOF US Equity,INDUSTRY_SECTOR,Industrial
GTGOF US Equity,INDUSTRY_GROUP,Electronics
GTW UN Equity,INDUSTRY_SECTOR,Technology
GTW UN Equity,INDUSTRY_GROUP,Computers
GTXMQ UN Equity,INDUSTRY_SECTOR,"Consumer, Cyclical"
GTXMQ UN Equity,INDUSTRY_GROUP,Auto Parts&Equipment
GWW UN Equity,INDUSTRY_SECTOR,"Consumer, Cyclical"
GWW UN Equity,INDUSTRY_GROUP,Distribution/Wholesale
HAL UN Equity,INDUSTRY_SECTOR,Energy
HAL UN Equity,INDUSTRY_GROUP,Oil&Gas Services
HAR UN Equity,INDUSTRY_SECTOR,"Consumer, Cyclical"
HAR UN Equity,INDUSTRY_GROUP,Home Furnishings
HAR US Equity,INDUSTRY_SECTOR,"Consumer, Cyclical"
HAR US Equity,INDUSTRY_GROUP,Home Furnishings
HAS US Equity,INDUSTRY_SECTOR,"Consumer, Cyclical"
HAS US Equity,INDUSTRY_GROUP,Toys/Games/Hobbies
HAS UW Equity,INDUSTRY_SECTOR,"Consumer, Cyclical"
HAS UW Equity,INDUSTRY_GROUP,Toys/Games/Hobbies
HBAN UA Equity,INDUSTRY_SECTOR,Financial
HBAN UA Equity,INDUSTRY_GROUP,Banks
HBAN UQ Equity,INDUSTRY_SECTOR,Financial
HBAN UQ Equity,INDUSTRY_GROUP,Banks
HBAN UW Equity,INDUSTRY_SECTOR,Financial
HBAN UW Equity,INDUSTRY_GROUP,Banks
HBI UN Equity,INDUSTRY_SECTOR,"Consumer, Cyclical"
HBI UN Equity,INDUSTRY_GROUP,Apparel
HCA UN Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical"
HCA UN Equity,INDUSTRY_GROUP,Healthcare-Services
HCBK UW Equity,INDUSTRY_SECTOR,Financial
HCBK UW Equity,INDUSTRY_GROUP,Savings&Loans
HD UN Equity,INDUSTRY_SECTOR,"Consumer, Cyclical"
HD UN Equity,INDUSTRY_GROUP,Retail
HES UN Equity,INDUSTRY_SECTOR,Energy
HES UN Equity,INDUSTRY_GROUP,Oil&Gas
HET UN Equity,INDUSTRY_SECTOR,"Consumer, Cyclical"
HET UN Equity,INDUSTRY_GROUP,Lodging
HFC UN Equity,INDUSTRY_SECTOR,Energy
HFC UN Equity,INDUSTRY_GROUP,Oil&Gas
HIG UN Equity,INDUSTRY_SECTOR,Financial
HIG UN Equity,INDUSTRY_GROUP,Insurance
HII UN Equity,INDUSTRY_SECTOR,Industrial
HII UN Equity,INDUSTRY_GROUP,Shipbuilding
HLT UN Equity,INDUSTRY_SECTOR,"Consumer, Cyclical"
HLT UN Equity,INDUSTRY_GROUP,Lodging
HMA UN Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical"
HMA UN Equity,INDUSTRY_GROUP,Healthcare-Services
HNZ UN Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical"
HNZ UN Equity,INDUSTRY_GROUP,Food
HOG UN Equity,INDUSTRY_SECTOR,"Consumer, Cyclical"
HOG UN Equity,INDUSTRY_GROUP,Leisure Time
HOLX UW Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical"
HOLX UW Equity,INDUSTRY_GROUP,Healthcare-Products
HON UN Equity,INDUSTRY_SECTOR,Industrial
HON UN Equity,INDUSTRY_GROUP,Electronics
HOT UN Equity,INDUSTRY_SECTOR,"Consumer, Cyclical"
HOT UN Equity,INDUSTRY_GROUP,Lodging
HP UN Equity,INDUSTRY_SECTOR,Energy
HP UN Equity,INDUSTRY_GROUP,Oil&Gas
HPC US Equity,INDUSTRY_SECTOR,Basic Materials
HPC US Equity,INDUSTRY_GROUP,Chemicals
HPE UN Equity,INDUSTRY_SECTOR,Technology
HPE UN Equity,INDUSTRY_GROUP,Computers
HPQ UN Equity,INDUSTRY_SECTOR,Technology
HPQ UN Equity,INDUSTRY_GROUP,Computers
HRB UN Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical"
HRB UN Equity,INDUSTRY_GROUP,Commercial Services
HRL UN Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical"
HRL UN Equity,INDUSTRY_GROUP,Food
HSH UN Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical"
HSH UN Equity,INDUSTRY_GROUP,Food
HSIC UW Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical"
HSIC UW Equity,INDUSTRY_GROUP,Pharmaceuticals
HSP UN Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical"
HSP UN Equity,INDUSTRY_GROUP,Pharmaceuticals
HST UN Equity,INDUSTRY_SECTOR,Financial
HST UN Equity,INDUSTRY_GROUP,REITS
HST UW Equity,INDUSTRY_SECTOR,Financial
HST UW Equity,INDUSTRY_GROUP,REITS
HSY UN Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical"
HSY UN Equity,INDUSTRY_GROUP,Food
HUM UN Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical"
HUM UN Equity,INDUSTRY_GROUP,Healthcare-Services
HWM UN Equity,INDUSTRY_SECTOR,Industrial
HWM UN Equity,INDUSTRY_GROUP,Aerospace/Defense
IBM UN Equity,INDUSTRY_SECTOR,Technology
IBM UN Equity,INDUSTRY_GROUP,Computers
ICE UN Equity,INDUSTRY_SECTOR,Financial
ICE UN Equity,INDUSTRY_GROUP,Diversified Finan Serv
IDXX UW Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical"
IDXX UW Equity,INDUSTRY_GROUP,Healthcare-Products
IEX UN Equity,INDUSTRY_SECTOR,Industrial
IEX UN Equity,INDUSTRY_GROUP,Machinery-Diversified
IFF UN Equity,INDUSTRY_SECTOR,Basic Materials
IFF UN Equity,INDUSTRY_GROUP,Chemicals
IILGV UQ Equity,INDUSTRY_SECTOR,"Consumer, Cyclical"
IILGV UQ Equity,INDUSTRY_GROUP,Lodging
ILMN UW Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical"
ILMN UW Equity,INDUSTRY_GROUP,Biotechnology
INCY UW Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical"
INCY UW Equity,INDUSTRY_GROUP,Biotechnology
INFO UN Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical"
INFO UN Equity,INDUSTRY_GROUP,Commercial Services
INFO UW Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical"
INFO UW Equity,INDUSTRY_GROUP,Commercial Services
INTC UQ Equity,INDUSTRY_SECTOR,Technology
INTC UQ Equity,INDUSTRY_GROUP,Semiconductors
INTC UW Equity,INDUSTRY_SECTOR,Technology
INTC UW Equity,INDUSTRY_GROUP,Semiconductors
INTU UQ Equity,INDUSTRY_SECTOR,Technology
INTU UQ Equity,INDUSTRY_GROUP,Software
INTU UW Equity,INDUSTRY_SECTOR,Technology
INTU UW Equity,INDUSTRY_GROUP,Software
IP UN Equity,INDUSTRY_SECTOR,Basic Materials
IP UN Equity,INDUSTRY_GROUP,Forest Products&Paper
IPG UN Equity,INDUSTRY_SECTOR,Communications
IPG UN Equity,INDUSTRY_GROUP,Advertising
IPGP UW Equity,INDUSTRY_SECTOR,Technology
IPGP UW Equity,INDUSTRY_GROUP,Semiconductors
IQV UN Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical"
IQV UN Equity,INDUSTRY_GROUP,Healthcare-Services
IR UN Equity,INDUSTRY_SECTOR,Industrial
IR UN Equity,INDUSTRY_GROUP,Machinery-Diversified
IRM UN Equity,INDUSTRY_SECTOR,Financial
IRM UN Equity,INDUSTRY_GROUP,REITS
ISRG UW Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical"
ISRG UW Equity,INDUSTRY_GROUP,Healthcare-Products
IT UN Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical"
IT UN Equity,INDUSTRY_GROUP,Commercial Services
ITT UN Equity,INDUSTRY_SECTOR,Industrial
ITT UN Equity,INDUSTRY_GROUP,Miscellaneous Manufactur
ITW UN Equity,INDUSTRY_SECTOR,Industrial
ITW UN Equity,INDUSTRY_GROUP,Miscellaneous Manufactur
IVZ UN Equity,INDUSTRY_SECTOR,Financial
IVZ UN Equity,INDUSTRY_GROUP,Diversified Finan Serv
J UN Equity,INDUSTRY_SECTOR,Industrial
J UN Equity,INDUSTRY_GROUP,Engineering&Construction
JAVA UQ Equity,INDUSTRY_SECTOR,Technology
JAVA UQ Equity,INDUSTRY_GROUP,Computers
JAVA UW Equity,INDUSTRY_SECTOR,Technology
JAVA UW Equity,INDUSTRY_GROUP,Computers
JBGS UN Equity,INDUSTRY_SECTOR,Financial
JBGS UN Equity,INDUSTRY_GROUP,REITS
JBHT UW Equity,INDUSTRY_SECTOR,Industrial
JBHT UW Equity,INDUSTRY_GROUP,Transportation
JBL UN Equity,INDUSTRY_SECTOR,Industrial
JBL UN Equity,INDUSTRY_GROUP,Electronics
JCI UN Equity,INDUSTRY_SECTOR,Industrial
JCI UN Equity,INDUSTRY_GROUP,Building Materials
JEF UN Equity,INDUSTRY_SECTOR,Financial
JEF UN Equity,INDUSTRY_GROUP,Diversified Finan Serv
JHF UN Equity,INDUSTRY_SECTOR,Financial
JHF UN Equity,INDUSTRY_GROUP,Insurance
JKHY UW Equity,INDUSTRY_SECTOR,Technology
JKHY UW Equity,INDUSTRY_GROUP,Software
JNJ UN Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical"
JNJ UN Equity,INDUSTRY_GROUP,Pharmaceuticals
JNPR UN Equity,INDUSTRY_SECTOR,Communications
JNPR UN Equity,INDUSTRY_GROUP,Telecommunications
JNPR UQ Equity,INDUSTRY_SECTOR,Communications
JNPR UQ Equity,INDUSTRY_GROUP,Telecommunications
JNPR UW Equity,INDUSTRY_SECTOR,Communications
JNPR UW Equity,INDUSTRY_GROUP,Telecommunications
JNS UN Equity,INDUSTRY_SECTOR,Financial
JNS UN Equity,INDUSTRY_GROUP,Diversified Finan Serv
JNY UN Equity,INDUSTRY_SECTOR,"Consumer, Cyclical"
JNY UN Equity,INDUSTRY_GROUP,Apparel
JOY UN Equity,INDUSTRY_SECTOR,Industrial
JOY UN Equity,INDUSTRY_GROUP,Machinery-Constr&Mining
JOY UW Equity,INDUSTRY_SECTOR,Industrial
JOY UW Equity,INDUSTRY_GROUP,Machinery-Constr&Mining
JPM UN Equity,INDUSTRY_SECTOR,Financial
JPM UN Equity,INDUSTRY_GROUP,Banks
JWN UN Equity,INDUSTRY_SECTOR,"Consumer, Cyclical"
JWN UN Equity,INDUSTRY_GROUP,Retail
K UN Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical"
K UN Equity,INDUSTRY_GROUP,Food
KATE UN Equity,INDUSTRY_SECTOR,"Consumer, Cyclical"
KATE UN Equity,INDUSTRY_GROUP,Retail
KBH UN Equity,INDUSTRY_SECTOR,"Consumer, Cyclical"
KBH UN Equity,INDUSTRY_GROUP,Home Builders
KDP UN Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical"
KDP UN Equity,INDUSTRY_GROUP,Beverages
KEY UN Equity,INDUSTRY_SECTOR,Financial
KEY UN Equity,INDUSTRY_GROUP,Banks
KEYS UN Equity,INDUSTRY_SECTOR,Industrial
KEYS UN Equity,INDUSTRY_GROUP,Electronics
KG UN Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical"
KG UN Equity,INDUSTRY_GROUP,Pharmaceuticals
KHC UW Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical"
KHC UW Equity,INDUSTRY_GROUP,Food
KIM UN Equity,INDUSTRY_SECTOR,Financial
KIM UN Equity,INDUSTRY_GROUP,REITS
KLAC UQ Equity,INDUSTRY_SECTOR,Technology
KLAC UQ Equity,INDUSTRY_GROUP,Semiconductors
KLAC UW Equity,INDUSTRY_SECTOR,Technology
KLAC UW Equity,INDUSTRY_GROUP,Semiconductors
KMB UN Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical"
KMB UN Equity,INDUSTRY_GROUP,Household Products/Wares
KMI UN Equity,INDUSTRY_SECTOR,Energy
KMI UN Equity,INDUSTRY_GROUP,Pipelines
KMX UN Equity,INDUSTRY_SECTOR,"Consumer, Cyclical"
KMX UN Equity,INDUSTRY_GROUP,Retail
KO UN Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical"
KO UN Equity,INDUSTRY_GROUP,Beverages
KR UN Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical"
KR UN Equity,INDUSTRY_GROUP,Food
KRB UN Equity,INDUSTRY_SECTOR,Financial
KRB UN Equity,INDUSTRY_GROUP,Diversified Finan Serv
KRFT UW Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical"
KRFT UW Equity,INDUSTRY_GROUP,Food
KRI UN Equity,INDUSTRY_SECTOR,Communications
KRI UN Equity,INDUSTRY_GROUP,Media
KSE UN Equity,INDUSTRY_SECTOR,Utilities
KSE UN Equity,INDUSTRY_GROUP,Gas
KSS UN Equity,INDUSTRY_SECTOR,"Consumer, Cyclical"
KSS UN Equity,INDUSTRY_GROUP,Retail
KSU UN Equity,INDUSTRY_SECTOR,Industrial
KSU UN Equity,INDUSTRY_GROUP,Transportation
KTB UN Equity,INDUSTRY_SECTOR,"Consumer, Cyclical"
KTB UN Equity,INDUSTRY_GROUP,Apparel
L UN Equity,INDUSTRY_SECTOR,Financial
L UN Equity,INDUSTRY_GROUP,Insurance
LB UN Equity,INDUSTRY_SECTOR,"Consumer, Cyclical"
LB UN Equity,INDUSTRY_GROUP,Retail
LDOS UN Equity,INDUSTRY_SECTOR,Technology
LDOS UN Equity,INDUSTRY_GROUP,Computers
LEG UN Equity,INDUSTRY_SECTOR,"Consumer, Cyclical"
LEG UN Equity,INDUSTRY_GROUP,Home Furnishings
LEHMQ UN Equity,INDUSTRY_SECTOR,Financial
LEHMQ UN Equity,INDUSTRY_GROUP,Diversified Finan Serv
LEHMQ UP Equity,INDUSTRY_SECTOR,Financial
LEHMQ UP Equity,INDUSTRY_GROUP,Diversified Finan Serv
LEN UN Equity,INDUSTRY_SECTOR,"Consumer, Cyclical"
LEN UN Equity,INDUSTRY_GROUP,Home Builders
LH UN Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical"
LH UN Equity,INDUSTRY_GROUP,Healthcare-Services
LHX UN Equity,INDUSTRY_SECTOR,Industrial
LHX UN Equity,INDUSTRY_GROUP,Aerospace/Defense
LIN UN Equity,INDUSTRY_SECTOR,Basic Materials
LIN UN Equity,INDUSTRY_GROUP,Chemicals
LKQ UW Equity,INDUSTRY_SECTOR,"Consumer, Cyclical"
LKQ UW Equity,INDUSTRY_GROUP,Distribution/Wholesale
LLL UN Equity,INDUSTRY_SECTOR,Industrial
LLL UN Equity,INDUSTRY_GROUP,Aerospace/Defense
LLTC UQ Equity,INDUSTRY_SECTOR,Technology
LLTC UQ Equity,INDUSTRY_GROUP,Semiconductors
LLTC UW Equity,INDUSTRY_SECTOR,Technology
LLTC UW Equity,INDUSTRY_GROUP,Semiconductors
LLY UN Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical"
LLY UN Equity,INDUSTRY_GROUP,Pharmaceuticals
LM UN Equity,INDUSTRY_SECTOR,Financial
LM UN Equity,INDUSTRY_GROUP,Diversified Finan Serv
LMT UN Equity,INDUSTRY_SECTOR,Industrial
LMT UN Equity,INDUSTRY_GROUP,Aerospace/Defense
LNC UN Equity,INDUSTRY_SECTOR,Financial
LNC UN Equity,INDUSTRY_GROUP,Insurance
LNT UN Equity,INDUSTRY_SECTOR,Utilities
LNT UN Equity,INDUSTRY_GROUP,Electric
LNT UW Equity,INDUSTRY_SECTOR,Utilities
LNT UW Equity,INDUSTRY_GROUP,Electric
LO UN Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical"
LO UN Equity,INDUSTRY_GROUP,Agriculture
LOW UN Equity,INDUSTRY_SECTOR,"Consumer, Cyclical"
LOW UN Equity,INDUSTRY_GROUP,Retail
LPX UN Equity,INDUSTRY_SECTOR,Industrial
LPX UN Equity,INDUSTRY_GROUP,Building Materials
LRCX UW Equity,INDUSTRY_SECTOR,Technology
LRCX UW Equity,INDUSTRY_GROUP,Semiconductors
LUMN UN Equity,INDUSTRY_SECTOR,Communications
LUMN UN Equity,INDUSTRY_GROUP,Telecommunications
LUV UN Equity,INDUSTRY_SECTOR,"Consumer, Cyclical"
LUV UN Equity,INDUSTRY_GROUP,Airlines
LVLT UN Equity,INDUSTRY_SECTOR,Communications
LVLT UN Equity,INDUSTRY_GROUP,Telecommunications
LVS UN Equity,INDUSTRY_SECTOR,"Consumer, Cyclical"
LVS UN Equity,INDUSTRY_GROUP,Lodging
LW UN Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical"
LW UN Equity,INDUSTRY_GROUP,Food
LXK UN Equity,INDUSTRY_SECTOR,Technology
LXK UN Equity,INDUSTRY_GROUP,Office/Business Equip
LYB UN Equity,INDUSTRY_SECTOR,Basic Materials
LYB UN Equity,INDUSTRY_GROUP,Chemicals
LYV UN Equity,INDUSTRY_SECTOR,"Consumer, Cyclical"
LYV UN Equity,INDUSTRY_GROUP,Entertainment
M UN Equity,INDUSTRY_SECTOR,"Consumer, Cyclical"
M UN Equity,INDUSTRY_GROUP,Retail
MA UN Equity,INDUSTRY_SECTOR,Financial
MA UN Equity,INDUSTRY_GROUP,Diversified Finan Serv
MAA UN Equity,INDUSTRY_SECTOR,Financial
MAA UN Equity,INDUSTRY_GROUP,REITS
MAC UN Equity,INDUSTRY_SECTOR,Financial
MAC UN Equity,INDUSTRY_GROUP,REITS
MAR UN Equity,INDUSTRY_SECTOR,"Consumer, Cyclical"
MAR UN Equity,INDUSTRY_GROUP,Lodging
MAR UW Equity,INDUSTRY_SECTOR,"Consumer, Cyclical"
MAR UW Equity,INDUSTRY_GROUP,Lodging
MAS UN Equity,INDUSTRY_SECTOR,Industrial
MAS UN Equity,INDUSTRY_GROUP,Building Materials
MAT UN Equity,INDUSTRY_SECTOR,"Consumer, Cyclical"
MAT UN Equity,INDUSTRY_GROUP,Toys/Games/Hobbies
MAT US Equity,INDUSTRY_SECTOR,"Consumer, Cyclical"
MAT US Equity,INDUSTRY_GROUP,Toys/Games/Hobbies
MAT UW Equity,INDUSTRY_SECTOR,"Consumer, Cyclical"
MAT UW Equity,INDUSTRY_GROUP,Toys/Games/Hobbies
MBI UN Equity,INDUSTRY_SECTOR,Financial
MBI UN Equity,INDUSTRY_GROUP,Insurance
MCD UN Equity,INDUSTRY_SECTOR,"Consumer, Cyclical"
MCD UN Equity,INDUSTRY_GROUP,Retail
MCHP UW Equity,INDUSTRY_SECTOR,Technology
MCHP UW Equity,INDUSTRY_GROUP,Semiconductors
MCK UN Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical"
MCK UN Equity,INDUSTRY_GROUP,Pharmaceuticals
MCO UN Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical"
MCO UN Equity,INDUSTRY_GROUP,Commercial Services
MDLZ UN Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical"
MDLZ UN Equity,INDUSTRY_GROUP,Food
MDLZ UW Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical"
MDLZ UW Equity,INDUSTRY_GROUP,Food
MDP UN Equity,INDUSTRY_SECTOR,Communications
MDP UN Equity,INDUSTRY_GROUP,Media
MDRIQ UN Equity,INDUSTRY_SECTOR,Energy
MDRIQ UN Equity,INDUSTRY_GROUP,Oil&Gas Services
MDT UN Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical"
MDT UN Equity,INDUSTRY_GROUP,Healthcare-Products
MEDI UQ Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical"
MEDI UQ Equity,INDUSTRY_GROUP,Biotechnology
MEDI UW Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical"
MEDI UW Equity,INDUSTRY_GROUP,Biotechnology
MEE UN Equity,INDUSTRY_SECTOR,Energy
MEE UN Equity,INDUSTRY_GROUP,Coal
MEL UN Equity,INDUSTRY_SECTOR,Financial
MEL UN Equity,INDUSTRY_GROUP,Banks
MER UN Equity,INDUSTRY_SECTOR,Financial
MER UN Equity,INDUSTRY_GROUP,Diversified Finan Serv
MERQ UQ Equity,INDUSTRY_SECTOR,Technology
MERQ UQ Equity,INDUSTRY_GROUP,Software
MET UN Equity,INDUSTRY_SECTOR,Financial
MET UN Equity,INDUSTRY_GROUP,Insurance
MFE UN Equity,INDUSTRY_SECTOR,Communications
MFE UN Equity,INDUSTRY_GROUP,Internet
MGM UN Equity,INDUSTRY_SECTOR,"Consumer, Cyclical"
MGM UN Equity,INDUSTRY_GROUP,Lodging
MHK UN Equity,INDUSTRY_SECTOR,"Consumer, Cyclical"
MHK UN Equity,INDUSTRY_GROUP,Textiles
MHS UN Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical"
MHS UN Equity,INDUSTRY_GROUP,Pharmaceuticals
MHS US Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical"
MHS US Equity,INDUSTRY_GROUP,Pharmaceuticals
MI UN Equity,INDUSTRY_SECTOR,Financial
MI UN Equity,INDUSTRY_GROUP,Banks
MIRKQ UN Equity,INDUSTRY_SECTOR,Utilities
MIRKQ UN Equity,INDUSTRY_GROUP,Electric
MJN UN Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical"
MJN UN Equity,INDUSTRY_GROUP,Pharmaceuticals
MJN US Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical"
MJN US Equity,INDUSTRY_GROUP,Pharmaceuticals
